title,url,hhref,email,phone
Мордас А.Р,almorsoft.com,https://jobs.tut.by/employer/2832332,"{'info@almorsoft.com', 'jon@doe.com'}",set()
Мореганс Диджитал,bl.agency,https://jobs.tut.by/employer/3153465,set(),set()
Морэйн,morane.by,https://jobs.tut.by/employer/2006285,set(),set()
Москаленко Марк,it-yes.com,https://jobs.tut.by/employer/1988494,{'office@it-yes.com'},set()
МРЭИД Девелопмент,mraid.io,https://jobs.tut.by/employer/3302308,{'sales@mraid.io'},set()
МС система,www.zwcadsoft.by,https://jobs.tut.by/employer/827794,{'info@zwcadsoft.by'},set()
Мультижанровый игровой мир,www.black-beacon.com,https://jobs.tut.by/employer/1551575,set(),set()
Мультисофт,multisoft.by,https://jobs.tut.by/employer/765865,"{'contact@ytcvn.com', 'info@multisoft.by'}",set()
Мурачёв М.А.,aliceweb.by,https://jobs.tut.by/employer/1660452,{'mm@aliceweb.by'},set()
МФПМ Глобал Сервисез,www.mfpmi.com,https://jobs.tut.by/employer/1529730,set(),set()
МэпДэйта,mapbox.by,https://jobs.tut.by/employer/3075451,{'info@mapbox.by'},set()
МэтаСистем,metasystem.by,https://jobs.tut.by/employer/1038493,{'info@robotika.by'},set()
Навагейт,navagate.com,https://jobs.tut.by/employer/765785,set(),set()
Надежная компания,c-c.by,https://jobs.tut.by/employer/787878,"{'k.shemet@c-c.by', 'info@c-c.by'}",set()
Надежные бизнес технологии,www.safebt.by,https://jobs.tut.by/employer/1570195,set(),set()
Найнсевен,nineseven.ru,https://jobs.tut.by/employer/770447,"{'zoe@nineseven.ru', 'info@nineseven.ru', 'nine@nineseven.ru', 'alizarin@nineseven.ru'}",set()
Наранович А.А,pro.gresbi.com,https://jobs.tut.by/employer/2659885,set(),set()
Научно-исследовательский центр ЮНИТЕСС,unitess.ru,https://jobs.tut.by/employer/3036717,{'sales@unitess.by'},set()
Научсофт,www.scnsoft.com,https://jobs.tut.by/employer/746783,"{'emea@scnsoft.com', 'eu@scnsoft.com', 'contact@scnsoft.com'}",set()
Некло,NEKLO.COM,https://jobs.tut.by/employer/1215532,{'info@neklo.com'},set()
Неотек Девелопмент,neotech.by,https://jobs.tut.by/employer/3451743,"{'usa@neotech.ee', 'info-spb@neotech.ee', 'riga@neotech.ee', 'info@neotech.ee'}",set()
