title,url,hhref,email,phone
Индивидуальный предприниматель Бутов Р.Г,rbutov.by,https://jobs.tut.by/employer/1655324,"{'info@rbutov.by', 'mailbox@rbutov.by'}",set()
Индивидуальный предприниматель Ворушило А.В,www.alignedcode.com,https://jobs.tut.by/employer/1662823,set(),set()
Индивидуальный предприниматель Коренюк А.В,fenixitgroup.com,https://jobs.tut.by/employer/1664414,"{'fenixitgroup@gmail.com', 'info@fenixitgroup.com'}",set()
Индивидуальный предприниматель Селезень С.Н.,gui.by,https://jobs.tut.by/employer/1675560,set(),set()
Индивидуальный предприниматель Трегубов В.В.,fc-company.by,https://jobs.tut.by/employer/1677267,set(),set()
Индивидуальный предприниматель Федотов М.М,Ihlghload.org,https://jobs.tut.by/employer/1628566,set(),set()
Индивидуальный предприниматель Юшкевич Я.А.,codeline.io,https://jobs.tut.by/employer/1679857,set(),set()
Индиджен,indi.by,https://jobs.tut.by/employer/2711651,"{'e@indi.by', 'hello@indi.by'}",set()
Инком интер,www.incom.by,https://jobs.tut.by/employer/1123423,"{'info@incom.com.kz', 'minsk@incom.by'}",set()
Инкрис Плюс,increase.by,https://jobs.tut.by/employer/2028292,"{'info@increase.by', 'rybakovstas@gmail.com'}",set()
Инновационная компания Promwad,www.promwad.ru,https://jobs.tut.by/employer/718393,"{'info@promwad.ru', 'manufacturing@promwad.com'}",set()
Инновация,innovation.by,https://jobs.tut.by/employer/543533,set(),set()
Инстамотор Бел,instamotor.by,https://jobs.tut.by/employer/2625969,set(),set()
Институт информационных технологий,www.agizer.com,https://jobs.tut.by/employer/1280053,"{'customercare@veexinc.com', 'sales@veexinc.com'}",set()
Интеграционные технологии,www.4d.by,https://jobs.tut.by/employer/1677785,{'office@4d.by'},set()
Интегрис,www.sitemaker.by,https://jobs.tut.by/employer/1520929,set(),set()
Интелико Системс,www.intelico.su,https://jobs.tut.by/employer/813145,{'connect@intelico.su'},set()
Интеллектсофт,www.intellectsoft.net,https://jobs.tut.by/employer/722552,"{'info@intellectsoft.no', 'info@intellectsoft.co.uk', 'hr@intellectsoft.com.ua', 'talent.acquisition@intellectsoft.net', 'info@intellectsoft.net', 'hr@intellectsoft.net'}",set()
Интеллектсофт медиа,elpresent.by,https://jobs.tut.by/employer/774025,{'info@elpresent.by'},set()
Интеллектуальные городские системы,ius.by,https://jobs.tut.by/employer/3124925,{'contact@ius.by'},set()
Интеллектуальные решения,isol.by,https://jobs.tut.by/employer/1100135,set(),set()
