title,url,hhref,email,phone
Vargo Vinch,vargovinch.com,https://hh.ru/employer/1890916,set(),set()
Varonis Systems,www.varonis.ru,https://hh.ru/employer/1502917,set(),set()
Vasstudio,vasstudio.pro,https://hh.ru/employer/188646,set(),set()
VC Infiniti,ipictory.ru,https://hh.ru/employer/1441677,{'Rating@Mail.ru'},set()
VCStart,vcstart.com,https://hh.ru/employer/1505209,{'contact@nameselling.com'},set()
VDOLEVKE.RU,vdolevke.ru,https://hh.ru/employer/557031,"{'Rating@Mail.ru', '--Rating@Mail.ru'}",set()
VE Group,www.ve-group.ru,https://hh.ru/employer/1208298,{'info@ve-group.ru'},set()
Velpi Recruitment,velpirecruitment.com,https://hh.ru/employer/2619041,set(),set()
Venta reSearch Lab,www.promo-venta.ru,https://hh.ru/employer/540276,{'info@promo-venta.ru'},set()
Venture Brothers,venturebrothers.ru,https://hh.ru/employer/893969,set(),set()
Verelle,www.verelle.com,https://hh.ru/employer/576433,set(),set()
Verysell,www.verysell.ru,https://hh.ru/employer/413,"{'pr@verysell.ru', 'info@verysell.ru', 'info@verysell.ch'}",set()
Vesta (Веста),1s-vesta.ru,https://hh.ru/employer/1814021,{'info@vesta-1s.ru'},set()
Vexadev,vexadev.ru,https://hh.ru/employer/1780688,set(),set()
VIASI.RU,viasi.ru,https://hh.ru/employer/2667421,"{'viasi@viasi.ru', 'Rating@Mail.ru', 'i@viasi.ru'}",set()
VICE III,vice3.agency,https://hh.ru/employer/1416775,set(),set()
VicMan Software,www.vicman.net,https://hh.ru/employer/21416,set(),set()
Videonow,www.videonow.ru,https://hh.ru/employer/638558,set(),set()
VIDEOPANEL,videopanel.tv,https://hh.ru/employer/1972419,set(),set()
Vidiger,vidiger.com,https://hh.ru/employer/1706626,set(),set()
vidimax,www.vidimax.ru,https://hh.ru/employer/681851,set(),set()
VIM DIGITAL,www.vim.digital,https://hh.ru/employer/1419129,{'hello@vim.digital'},set()
VINOTTI,www.vinotti.ru,https://hh.ru/employer/118326,"{'info@vinotti.ru', 'sale@vinotti.it-in.net'}",set()
VIPRO,www.vipro.ru,https://hh.ru/employer/1893,{'info@vipro.ru'},set()
VIPSEO,www.vipseo.ru,https://hh.ru/employer/643298,"{'info@vipseo.ru', 'spb@vipseo.ru'}",set()
Virtuality Club,virtuality.club,https://hh.ru/employer/1760562,"{'play@virtuality.club', 'mailofauroraborealis@gmail.com', 'info@virtuality.club', 'event@virtuality.club'}",set()
Virtual Materials Group Europe S.L.,vesnaeng.com,https://hh.ru/employer/1492947,{'support.russia@virtualmaterials.com'},set()
Virtuss,www.virtuss.ru,https://hh.ru/employer/594071,{'support@beget.com'},set()
VIS.center,VIS.center,https://hh.ru/employer/1904255,"{'news-popup@2x.jpg', 'ktb@vis.center', 'logo@2x.png', 'info@vis.center'}",set()
VISIOBOX,portal.visiobox.ru,https://hh.ru/employer/2650440,"{'support@visiobox.ru', 'hello@visiobox.ru'}",set()
