title,url,hhref,email,phone
Астра-Софт,www.astrasoft.by,https://jobs.tut.by/employer/1067833,set(),set()
Астрикс,vk.com,https://jobs.tut.by/employer/2580289,"{'partners@corp.vk.com', 'press@vk.com'}",set()
Атак Солюшенс,www.atak.by,https://jobs.tut.by/employer/1727246,set(),set()
Атекс-Компьютерс,www.atexpc.org,https://jobs.tut.by/employer/1114222,set(),set()
Атилекс Медиа Групп,atilex.biz,https://jobs.tut.by/employer/1515587,{'atilex@tut.by'},set()
АтлантКонсалт,atlantconsult.com,https://jobs.tut.by/employer/820319,"{'info@atlantconsult.com', 'nadezhda_tatukevich@atlantconsult.com', 'kseniya_savitskaya@atlantconsult.com'}",set()
АТЛАС ТЕХНО,atlastechno.by,https://jobs.tut.by/employer/1513503,set(),set()
АТОМИКРОНИКА,atomichronica.com,https://jobs.tut.by/employer/3256977,"{'sales@atomichronica.com', 'full-p-1@2x.png'}",set()
Атрисофт,atreesoft.com,https://jobs.tut.by/employer/1633044,set(),set()
АТТ,ATT.by,https://jobs.tut.by/employer/749245,set(),set()
Аудиоскрайб,Transcribeme.com,https://jobs.tut.by/employer/1589645,{'hello@transcribeme.com'},set()
Аудитория,www.auditoria.by,https://jobs.tut.by/employer/763076,set(),set()
Аффайз,affise.com,https://jobs.tut.by/employer/2873819,set(),set()
