title,url,hhref,email,phone
AVVS,makeomatic.ru,https://hh.ru/employer/1456517,{'getstarted@makeomatic.ru'},set()
AWEB.RU,www.aweb.ru,https://hh.ru/employer/178407,{'aweb@aweb.ru'},set()
AWEB SYSTEM,www.abox.ru,https://hh.ru/employer/94707,set(),set()
AXELOT,axelot.ru,https://hh.ru/employer/5588,"{'info@axelot.ru', 'sales@axelot.ru'}",set()
Axept,www.axept.co,https://hh.ru/employer/3444411,"{'jobs@axept.co', 'office@axept.co'}",set()
Axiom,www.axiom-union.ru,https://hh.ru/employer/1625353,{'9A@Axiom-Union.ru'},set()
Axiomatica United Engineering Group,www.axiomatica.ru,https://hh.ru/employer/136754,"{'info@axiomatica-automation.ru', 'service@axiomatica.ru', 'info@axiomatica-logistic.ru', 'info@axiomatica-energy.ru', 'info@axiomatica-print.ru', 'info@axiomatica-trade.ru', 'info@axiomatica-it.ru', 'info@axiomatica.ru'}",set()
AXSYS,www.axsys.ru,https://hh.ru/employer/559801,set(),set()
Axxiome CIS,www.axxiome.com,https://hh.ru/employer/1539815,"{'info.au@axxiome.com', 'info.br@axxiome.com', 'info.ca@axxiome.com', 'info.uy@axxiome.com', 'info.pl@axxiome.com', 'info.ar@axxiome.com', 'info.at@axxiome.com', 'info.ch@axxiome.com', 'info.de@axxiome.com', 'info.us@axxiome.com', 'info.mx@axxiome.com'}",set()
AYTM,aytm.com,https://hh.ru/employer/2490482,{'legal@aytm.com'},set()
Azur Games,azurgames.com,https://hh.ru/employer/2666179,"{'support@azurgames.com', 'press@azurgames.com', 'job@azurgames.com', 'partner@azurgames.com'}",set()
AВИКС ГЛОБАЛ,www.turnikets.ru,https://hh.ru/employer/2264480,{'info@turnikets.ru'},set()
B1C3,www.b1c3.ru,https://hh.ru/employer/1750507,{'info@b1c3.ru'},set()
B2Basket.ru,b2basket.ru,https://hh.ru/employer/1605297,{'info@b2basket.ru'},set()
B2B.CASH LIMITED,www.b2b.cash,https://hh.ru/employer/2980660,set(),set()
B2B-Center,www.b2b-center.ru,https://hh.ru/employer/28275,"{'fp@b2b-center.ru', '75c96c6e0fbb4a24a6ab6315bafff7dd@raven.b2b-center.ru', 'jobs@b2b-center.ru', 's.sborshchikov@b2b-center.ru', 'media@b2b-center.ru', 'info@b2b-center.ru', 'a.zadorozhnyi@b2b-center.ru', 'e-pay@b2b-center.ru'}",set()
B2Broker,www.b2broker.net,https://hh.ru/employer/2234168,"{'john.m@b2broker.net', 'sales@b2broker.net', 'peter@b2broker.net', 'geraldo@b2broker.net', 'ivanov@gmail.com', 'alex.k@b2broker.net', 'evgeniya@b2broker.net', 'steve.chow@b2broker.net', 'tony@b2broker.net', 'hr@b2broker.net', 'projects@b2broker.net', 'omar@b2broker.net', 'info@b2broker.net', 'd.shmeman@b2broker.net'}",set()
B2B Техносервис,www.b2bts.ru,https://hh.ru/employer/113408,set(),set()
b2d.agency,b2d.agency,https://hh.ru/employer/1139584,"{'mymail@mail.ru', 'hello@b2d.agency'}",set()
"BabyBlog.ru (Бэбиблог, ООО)",BabyBlog.ru,https://hh.ru/employer/725757,"{'helpers@babyblog.ru', 'reception@splat.ru'}",set()
Babytask.ru,babytask.ru,https://hh.ru/employer/1815838,set(),set()
BACKBASE,www.backbase.com,https://hh.ru/employer/1094613,set(),set()
BAD MARKETER,bad-marketer.com,https://hh.ru/employer/1898246,set(),set()
Ballisticka,www.ballisticka.ru,https://hh.ru/employer/561314,{'info@ballisticka.ru'},set()
Bankir.com,www.bankir.com,https://hh.ru/employer/2682388,set(),set()
Bantikov,www.bantikov.ru,https://hh.ru/employer/648941,set(),set()
Banzai,banzai.games,https://hh.ru/employer/2770600,"{'jobs@banzai.games', 'info@banzai.games'}",set()
basic-media,technowars.com,https://hh.ru/employer/1492786,set(),set()
Bataline,www.bataline.ru,https://hh.ru/employer/643902,set(),set()
