title,url,hhref,email,phone
"04563.com.ua, Сайт міста Біла Церква",www.04563.com.ua,https://hh.ua/employer/2390169,{'info@04563.com.ua'},set()
"04868.com.ua, Сайт города Ильичевск",www.04868.com.ua,https://hh.ua/employer/2471093,{'info@04868.com.ua'},set()
05161.com.ua,www.05161.com.ua,https://hh.ua/employer/2390190,{'info@05161.com.ua'},set()
"0552.ua, Сайт города Херсона",www.0552.ua,https://hh.ua/employer/2345913,{'info@0552.ua'},set()
0569.com.ua,www.0569.com.ua,https://hh.ua/employer/2596109,{'info@0569.com.ua'},set()
06452.com.ua / CitySites,06452.com.ua,https://hh.ua/employer/2063748,{'info@06452.com.ua'},set()
0800.com.ua,www.0800.com.ua,https://hh.ua/employer/1153488,set(),set()
103 ПК,103pc.com.ua,https://hh.ua/employer/774610,set(),set()
"10 Oz. Interactive, Inc.",10oz.com,https://hh.ua/employer/695376,set(),set()
111 PIX UA,www.111pix.com.ua,https://hh.ua/employer/911048,set(),set()
123Software,www.123software.com.ua,https://hh.ua/employer/3367971,set(),set()
12v.ua,12v.ua,https://hh.ua/employer/1561427,set(),set()
1984 Дизайн Бюро,1984db.com,https://hh.ua/employer/1077474,set(),set()
1C-Рарус,www.rarus.ru,https://hh.ua/employer/70059,"{'1c-bitrix@rarus.ru', 'azk@rarus.ru', 'demo@rarus.ru', 'mebel@rarus.ru', 'shop@rarus.ru', 'hotel@rarus.ru', 'auto@rarus.ru', 'web-its@1c.ru', 'google@rarus.ru', 'info.spb@rarus.ru', 'rs@rarus.ru', 'hbk2@rarus.ru', 'fresh@rarus.ru', 'v8@1c.ru', 'resort@rarus.ru', 'ceoboard@rarus.ru', 'ukf@rarus.ru', 'yola@rarus.ru', 'otr@rarus.ru', 'personal_spb@rarus.ru', 'sms4b@rarus.ru', 'cto@rarus.ru', 'diansh@rarus.ru', 'info@rarus.nn.ru', 'shopukr@rarus.ru', 'doc@rarus.ru', 'user@example.com', 'webadmin@rarus.ru', 'kem@rarus.ru', 'uc@rarus.ru', 'crmukr@rarus.ru', 'hotline@rarus.ru', 'alfa@rarus.ru', 'smk-spb@rarus.ru', 'avtfran@rarus.ru', 'meat@rarus.ru', 'int@rarus.ru', 'info@1c-itil.ru', 'crm@rarus.ru', 'k.nn@rarus.ru', 'samara@rarus.ru', 'medic@rarus.ru', 'billing@rarus.ru', '1c@rarus.ru', 'food@rarus.ru', 'foodukr@rarus.ru', 'agro-nn@rarus.ru', 'k.74@rarus.ru', 'vrn@rarus.ru', 'corp@rarus.ru', 'crm@1c-sapa.kz', 'k.nsk@rarus.ru', 'itil@rarus.ru', 'tkpt@rarus.ru', 'agro@rarus.nn.ru', 'mdm@rarus.ru', 'rsale@rarus.ru', 'invest@rarus.ru', 'rim-spb@rarus.ru', '74@rarus.ru', 'ukrauto@rarus.ru', 'nsk@rarus.ru', 'upp@rarus.ru', 'info@sms4b.ru', 'itsprof@rarus.ru', 'krasota@rarus.ru', 'kzn@rarus.ru', 'tour@rarus.ru', 'rnd@rarus.ru', 'hline_1C@eprof.ru'}",set()
1MOVE,1move.com,https://hh.ua/employer/3110841,{'hello@1move.com'},set()
1гб,1gb.ua,https://hh.ua/employer/1848094,{'support@1gb.ua'},set()
«1С-Рарус Харьков» (ТМ Теллур),www.tellur.com.ua,https://hh.ua/employer/49755,set(),set()
1С-Теллур Модуль,www.1c-rarus.com.ua,https://hh.ua/employer/1450117,set(),set()
1С:Франчайзи Бизнес Программы,www.bsoft.com.ua,https://hh.ua/employer/536236,{'office@bsoft.com.ua'},set()
1 Центр,www.1center.com.ua,https://hh.ua/employer/2543825,{'office@1center.com.ua'},set()
20studio,20studio.com.ua,https://hh.ua/employer/824763,set(),set()
20Twenty Strategic Consulting,20twentysc.com,https://hh.ua/employer/1370153,set(),set()
220i.com.ua,220i.com.ua,https://hh.ua/employer/1157003,set(),set()
"24, телеканал",24tv.ua,https://hh.ua/employer/892443,"{'icon-72@2x.png', 'icon@2x.png'}",set()
2 FUTURE RESEARCH,www.cooltool.com,https://hh.ua/employer/1661125,{'hello@cooltool.com'},set()
