title,url,hhref,email,phone
MultiShip,www.MultiShip.ru,https://hh.ru/employer/1038191,set(),set()
Mumtazz,ru.mumtazz.com,https://hh.ru/employer/661280,set(),set()
Must App,mustapp.me,https://hh.ru/employer/2651319,{'reports@mustapp.me'},set()
Myadvt.ru,Myadvt.ru,https://hh.ru/employer/3461288,set(),set()
myBI,www.mybi.ru,https://hh.ru/employer/2925489,"{'hello@sorokins.me', 'info@mybi.ru', 'mailname@mail.com'}",set()
Mybill,mybill.ru,https://hh.ru/employer/2531,{'mybill@mybill.ru'},set()
MyDentist,mydentist.ru,https://hh.ru/employer/1978239,"{'anna@wilstream.ru', 'info@masterdent.info', 'stomamur@mail.ru', 'info@implantcity.ru', 'info@aktivstom.ru', 'elena.tikhonova-@mail.ru', 'info@stomatologia-ilatan.ru', 'info@natadent.ru', 'dostupstom@yandex.ru', 'info@dentaclass.ru', 'nikoldent@yandex.ru', 'info@mydentist.ru', 'dantiststom@gmail.com'}",set()
My Dreams,mydreams.club,https://hh.ru/employer/1995908,{'support@mydreams.club'},set()
Myragon.ru,www.myragon.ru,https://hh.ru/employer/769731,set(),set()
MySender,www.mysender.ru,https://hh.ru/employer/1727948,set(),set()
MySeoService,myseoservice.ru,https://hh.ru/employer/1943617,set(),set()
mySoftpro,www.mysoftpro.ru,https://hh.ru/employer/2752404,"{'sales@mysoftpro.ru', 'makeeva.v@mysoftpro.ru', 'info@mysoftpro.ru'}",set()
Mедиабит,www.mediabit.ru,https://hh.ru/employer/1435091,"{'sales@your-site.com', 'sales@yoursite.com'}",set()
N1 Group,n1g.ru,https://hh.ru/employer/1608753,{'info@n1g.ru'},set()
NARRATEX,www.narratex.com,https://hh.ru/employer/3058344,"{'info@narratex.ru', 'Info@narratex.ru', 'Info@mysite.com'}",set()
Naspers,payu.ru,https://hh.ru/employer/1032872,"{'help@payu.ru', 'info@payu.ru', 'partner@example.ru', 'sales@payu.ru'}",set()
Natal Consulting,natalconsulting.com,https://hh.ru/employer/881480,set(),set()
Natimatica,www.natimatica.com,https://hh.ru/employer/2897459,"{'info@natimatica.com', 'yuriy@natimatica.com'}",set()
National Instruments,www.ni.com,https://hh.ru/employer/7130,set(),set()
NaturiWeb,naturilife.ru,https://hh.ru/employer/2861063,"{'info@naturi.su', 'info@naturilife.ru'}",set()
Naviaddress,www.naviaddress.com,https://hh.ru/employer/2069647,"{'security@naviaddress.com', 'feedback@naviworldcorp.com'}",set()
Navicon,www.navicongroup.ru,https://hh.ru/employer/3919,"{'mdm.jpg@2x.jpg', 'tableau.jpg@2x.jpg', 'saop-sync.jpg@2x.jpg', 'marketing@navicons.ru', 'saop-sync.jpg@3x.jpg', 'mdm.jpg@3x.jpg', 'tableau.jpg@3x.jpg', 'Ibm_ilog.jpg@3x.jpg', 'tableau_class.jpg@2x.jpg', 'page-1@3x.jpg', 'cognos_bi.jpg@3x.jpg', 'scan.jpg@3x.jpg', 'scan.jpg@2x.jpg', 'pharma_navicon.jpg@3x.jpg', 'fin_forum.jpg@2x.jpg', 'robotic_process_automation.jpg@2x.jpg', 'page-1@2x.jpg', 'tableau_class.jpg@3x.jpg', 'pharma_navicon.jpg@2x.jpg', 'fin_forum.jpg@3x.jpg', 'info@navicongroup.ru', 'resume@navicons.ru', 'cognos_bi.jpg@2x.jpg', 'robotic_process_automation.jpg@3x.jpg', 'Ibm_ilog.jpg@2x.jpg'}",set()
NB Studio,sabets.ru,https://hh.ru/employer/2815483,{'info@sabets.ru'},set()
NCR,www.ncr.com,https://hh.ru/employer/79,set(),set()
Nebulytics,www.nebulytics.com,https://hh.ru/employer/1784438,{'joef@nebulytics.com'},set()
"Neftegaz.RU, Коммуникационное агентство",www.neftegaz.ru,https://hh.ru/employer/4730,"{'mahp@samgtu.ru', 'tarasenko-genadi@rambler.ru', 'yuliana_ufa@mail.ru', 'alexdebur2000@yahoo.co.uk', 'anv-v@yandex.ru', 'Andrew@shpilman.com', 'mongp@samgtu.ru', 'natar18@mail.ru', 'spdk1@mail.ru', 'Nikitina-82@mail.ru', 'info@neftegaz.ru', 'vkras@academician.samal.kz', 'krasva@km.ru', 'alamaton@mail.ru', 'kireevsm@sibur.ru', 'auts@samgtu.ru', 'Rating@Mail.ru', 'ilynitch@mtu-net.ru', 'shml@npf-geofizika.ru'}",set()
