title,url,hhref,email,phone
Sherdis Design,www.sherdis.com,https://hh.ua/employer/1307433,set(),set()
Ship4web,ship4web.com,https://hh.ua/employer/3034339,set(),set()
shopnetua,www.kb.ua,https://hh.ua/employer/1857127,set(),set()
Shopping Cart Elite,shoppingcartelite.com,https://hh.ua/employer/2972601,set(),set()
SI BIS,sibis.com.ua,https://hh.ua/employer/42707,{'info@sibis.com.ua'},set()
SiD studio,sidstudio.com.ua,https://hh.ua/employer/809206,{'info@sidstudio.com.ua'},set()
SightPower,sight-power.com,https://hh.ua/employer/1477457,set(),set()
Sigma Software,www.sigma.software,https://hh.ua/employer/21680,"{'info@sigma.software', 'alexey.stoletny@sigma.software', 'odesa@sigma.software', 'ukinfo@sigma.se'}",set()
Sign Design,sd.dn.ua,https://hh.ua/employer/880412,set(),set()
Silego Technology Inc.,www.dialog-semiconductor.com,https://hh.ua/employer/1398218,"{'sampleorderform_pcbg@diasemi.com', 'marketing_pcbg@diasemi.com', 'ule.support@diasemi.com', 'cvm.support@diasemi.com', 'dct.support@diasemi.com', 'voip.support@diasemi.com'}",set()
Siligin Software,siligin.com,https://hh.ua/employer/3123336,set(),set()
Silver Solutions,silver-solutions.com.ua,https://hh.ua/employer/1969176,{'silversolutions@2x.png'},set()
