title,url,hhref,email,phone
Allbau Software GmbH,www.allbau-software.de,https://hh.ua/employer/1685670,{'hotline@allbau-software.de'},set()
ALL BIZ,www.ALL.Biz,https://hh.ua/employer/554030,set(),set()
Allegro Group,aukro.ua,https://hh.ua/employer/762075,"{'support@bigl.ua', 'support@prom.ua'}",set()
AllMark,www.allmark.biz,https://hh.ua/employer/1947655,set(),set()
"Alma Group (Мартынова С.А., ФЛП)",alma-group.com.ua,https://hh.ua/employer/1581329,"{'almaopt.info@gmail.com', 'support@bigl.ua', 'support@prom.ua'}",set()
"Aloe Life, Интернет-магазин",www.aloe-life.org.ua,https://hh.ua/employer/835201,set(),set()
Aloft,aloftlogic.com,https://hh.ua/employer/2560969,set(),set()
Alpha Cab,www.alphacab.net,https://hh.ua/employer/1516582,{'info@taxiadmin.org'},set()
Alpha Serve,www.alpha-serve.com,https://hh.ua/employer/199488,"{'office@alpha-serve.com', 'job@alpha-serve.com'}",set()
Alpha Technologies Inc,alphaitus.pl,https://hh.ua/employer/1828874,set(),set()
Alpha Web Group,alphawebgroup.com,https://hh.ua/employer/1549364,"{'vitaliy@alphawebgroup.com', 'alpha@alphawebgroup.com'}",set()
Altbet,alt.bet,https://hh.ua/employer/3036849,set(),set()
AlterEGO,alterego.biz.ua,https://hh.ua/employer/2585724,"{'elena.melnychuk@alterego.biz.ua', 'support@alterego.biz.ua'}",set()
Alter Systems,ifsukraine.com,https://hh.ua/employer/71766,set(),set()
Altertech,altertech.net,https://hh.ua/employer/861819,"{'B9S0ZEMT5ukpfy82IlAQd4NRDKi-PvG71ors@+Cmn.jtLgO', '8+z3ygeuHi_V9kRbE57wPSh@G1OTYqB6jcpQtWsaXdnZA4KMJoLmvIlDUf-C02xrF.N', 'WaTCX9xAJ2omM3FOPBspZV8bYD_tlrgdqu5-60f1vK@iwjHLQ4IUyczRE.NGknh', 'zg1Kkvrjf_DsZNVl-uy23OHUTib@CS6Mt0nhYw5PcmdLaxqoJGEFR4XW9B7e+A8Ip.Q', 'pwiEcR1j04MQ7d5khDgb@nYtzxJKHm9-.LB', 'w5T6CztPysKXuN7vxaJWkridqgcA8oh-Vl@R19+ZneOMSFQm4DL.fY'}",set()
Altexsoft,www.altexsoft.com,https://hh.ua/employer/1198235,{'sales@altexsoft.com'},set()
Altima Web Systems,www.altima.com.ua,https://hh.ua/employer/17961,"{'promo@altima.com.ua', 'logo@2x.png'}",set()
Altris,www.altris-it.com,https://hh.ua/employer/1854254,{'info@altris-it.com'},set()
AltSoft,altsoft.com.ua,https://hh.ua/employer/220325,set(),set()
Altwork,altwork.net,https://hh.ua/employer/192274,set(),set()
AMA LTD,game.ama-studios.com,https://hh.ua/employer/2428513,set(),set()
A-Marketing,www.a-marketing.com.ua,https://hh.ua/employer/2959291,set(),set()
Amata Software,amatasoftware.com,https://hh.ua/employer/1665137,set(),set()
Ambisafe software,www.ambisafe.co,https://hh.ua/employer/3442595,set(),set()
