title,url,hhref,email,phone
Бизнес Технологии,btbpm.com,https://hh.ua/employer/1363126,set(),set()
Бизнес-формула,effect.com.ua,https://hh.ua/employer/916540,set(),set()
Бизтех,bistech.com.ua,https://hh.ua/employer/1096293,set(),set()
Билинк,www.bilink.ua,https://hh.ua/employer/882126,set(),set()
Би Мобайл,bemobile.ua,https://hh.ua/employer/1058652,"{'elena.belova@bemobile.ua', 'anton.khvastunov@bemobile.ua', 'o.kondratiuk@bemobile.ua', 'sales@bemobile.ua'}",set()
Бинекс,bineks.ua,https://hh.ua/employer/1594911,{'vasilievab@gmail.com'},set()
"Бином, ЦБ",www.binom.net.ua,https://hh.ua/employer/26435,set(),set()
Бистерфельд,www.biesterfeld.com.ua,https://hh.ua/employer/69267,{'--Rating@Mail.ru'},set()
Бистрафик,www.bistraffic.com,https://hh.ua/employer/2473522,set(),set()
БИТ,www.bit-dp.com,https://hh.ua/employer/2790301,{'info@bit-dp.com'},set()
"БИТ, Информационно-Аналитический Центр",pin.net.ua,https://hh.ua/employer/18548,set(),set()
Битмарк,airo.cc,https://hh.ua/employer/1013114,set(),set()
"БИ УКРАИНА ПОНИМАЙ, РЕШАЙ И ДЕЙСТВУЙ",www.beeteam.it,https://hh.ua/employer/1328468,set(),set()
БИФИТ,www.bifit.ua,https://hh.ua/employer/191679,set(),set()
Блам! Геймс,www.blamgames.com,https://hh.ua/employer/838620,set(),set()
Блинов,businessgroup.com.ua,https://hh.ua/employer/1360513,set(),set()
БМС Консалтинг,www.bms-consulting.com,https://hh.ua/employer/174704,{'4Sales@bms-consulting.com'},set()
БМС Сервис,www.bmsserv.kiev.ua,https://hh.ua/employer/136589,{'info@bmsserv.kiev.ua'},set()
БМС Софт,www.bms-soft.com.ua,https://hh.ua/employer/624771,set(),set()
