title,url,hhref,email,phone
MEMOS Outsourcing,www.memos-outsourcing.com,https://jobs.tut.by/employer/766962,set(),set()
Migom.by,www.migom.by,https://jobs.tut.by/employer/850056,{'admin@migom.by'},set()
Mobitee,mobitee.com,https://jobs.tut.by/employer/1091897,"{'help@mobitee.com', 'info@mobitee.com', 'contact@mobitee.com', 'support@mobitee.com'}",set()
Nesco,nesco.co.il,https://jobs.tut.by/employer/806171,set(),set()
Octopus Games,www.gamedevsource.com,https://jobs.tut.by/employer/1651593,"{'hr@gamedevsource.com', 'info@gamedevsource.com'}",set()
OmegaSoftware,www.omegasoftware.eu,https://jobs.tut.by/employer/763145,set(),set()
OptiGlobal,www.optiglobal.com,https://jobs.tut.by/employer/1048620,set(),set()
OptixSoft,fiberizer.com,https://jobs.tut.by/employer/744177,{'info@fiberizer.com'},set()
Paralect,www.paralect.com,https://jobs.tut.by/employer/852268,set(),set()
Picasoft,picasoft.by,https://jobs.tut.by/employer/1166729,set(),set()
PowerMeMobile,www.powermemobile.com,https://jobs.tut.by/employer/749876,set(),set()
