title,url,hhref,email,phone
Neirika,neirika.ru,https://hh.ru/employer/130352,"{'pr@neirika.ru', 'info@neirika.ru', 'job@neirika.ru'}",set()
NeoCommunications,neocomms.ru,https://hh.ru/employer/2895,"{'support@neocomms.ru', 'info@neocomms.ru', 'email@email.ru', 'support@uniteller.ru'}",set()
Neodynamics,www.neodynamics.ru,https://hh.ru/employer/2578567,set(),set()
Neogroup,neogroup.ru,https://hh.ru/employer/743543,{'vhoruzhenko@gmail.com'},set()
Neox,www.neox.ru,https://hh.ru/employer/667428,set(),set()
Neronium,neronium.com,https://hh.ru/employer/2629400,set(),set()
NET1 Universal Technologies East,www.bgs.ru,https://hh.ru/employer/3112570,{'info@bgs.ru'},set()
Net Admin,net-admin.ru,https://hh.ru/employer/723518,{'zakaz@net-admin.ru'},set()
NetCat,netcat.ru,https://hh.ru/employer/660319,"{'logo@2x.png', 'info@netcat.ru'}",set()
Net Element Inc,www.netelement.com,https://hh.ru/employer/1585053,"{'jobs@netelement.com', 'info@netelement.com', 'investors@netelement.com', 'info@seethruequity.com', 'Jobs@Netelement.com'}",set()
Netex24,www.netex24.net,https://hh.ru/employer/803057,set(),set()
Netgo,netgowifi.com,https://hh.ru/employer/1870185,{'info@netgo.ru'},set()
Netlly,www.netlly.ru,https://hh.ru/employer/537377,{'info@netlly.ru'},set()
NetLuxe,netluxe.ru,https://hh.ru/employer/551921,set(),set()
NetMechanic ABS,netmechanic.ru,https://hh.ru/employer/831059,{'info@netmechanic.ru'},set()
"NetPage, веб-студия",www.net-page.ru,https://hh.ru/employer/587594,{'deal@net-page.ru'},set()
