title,url,hhref,email,phone
ActionLearning,activelearn.ru,https://hh.ru/employer/887096,"{'pr@activelearn.ru', 'office@activelearn.ru'}",set()
Active CIS,www.activecis.ru,https://hh.ru/employer/3835,"{'info@telecore.ru', 'sales@telecore.ru', 'info@activecis.ru'}",set()
Adamil Informatique,www.adamil.ru,https://hh.ru/employer/74490,set(),set()
ADAPT,www.adapt.ru,https://hh.ru/employer/18291,{'info@adapt.ru'},set()
Adaptive NAV,www.adaptivenav.com,https://hh.ru/employer/2478203,set(),set()
Adcome,adcome.ru,https://hh.ru/employer/1100524,{'info@adcome.ru'},set()
Adelanta-Consulting Group,www.bestflowers.ru,https://hh.ru/employer/895618,set(),set()
AdHeroes,adheroes.ru,https://hh.ru/employer/2792963,set(),set()
Adindex.ru,www.adindex.ru,https://hh.ru/employer/585605,"{'help@adindex.ru', 'Rating@Mail.ru'}",set()
Adissy,www.adissy.eu,https://hh.ru/employer/137,set(),set()
adMobi,admobi.ru,https://hh.ru/employer/1439247,set(),set()
ADMON,admon.pro,https://hh.ru/employer/2123001,set(),set()
Adnow Media,adnow.media,https://hh.ru/employer/1975466,"{'example@gmail.com', 'ithr@adv.adnow.com'}",set()
"AdsArt, Интернет-агентство",adsart.ru,https://hh.ru/employer/549145,set(),set()
ADSELLERATOR,adsellerator.ru,https://hh.ru/employer/2392554,set(),set()
ad Shows,www.adshows.ru,https://hh.ru/employer/568079,set(),set()
ADSolution,Adsolution.pro,https://hh.ru/employer/1491929,"{'Rating@Mail.ru', 'info@adsolution.pro'}",set()
ADT Web Solutions,www.adt.ru,https://hh.ru/employer/3843,{'msg@adt.ru'},set()
AdValue Media,advalue.ru,https://hh.ru/employer/186319,{'info@advalue.ru'},set()
Advanced Training Ltd.,www.atraining.ru,https://hh.ru/employer/1200685,"{'info@atraining.net', 'ruslan@karmanov.org', 'info@atraining.ru', 'rk@atraining.ru'}",set()
Advantech Wireless,www.advantechwireless.com,https://hh.ru/employer/3250882,set(),set()
ADVcreative,advcreative.ru,https://hh.ru/employer/781223,{'info@advcreative.ru'},set()
