title,url,hhref,email,phone
ZadZen,zadzen.com,https://hh.ua/employer/1776598,set(),set()
Zagrava Games,www.zagravagames.com,https://hh.ua/employer/1684603,{'company@zagravagames.com'},set()
Zakupki UA,lp.zakupki.com.ua,https://hh.ua/employer/2610347,set(),set()
Zalando,tech.zalando.com,https://hh.ua/employer/1897879,set(),set()
ZANZARRA,zanzarra.com,https://hh.ua/employer/2307918,set(),set()
Zapalean,zapalean.com,https://hh.ua/employer/3280355,{'info@zapalean.com'},set()
"ZAP TECHNOLOGIES INTERNATIONAL, INC.",zaptest.com,https://hh.ua/employer/1267300,"{'ZAPTEST_web_logo@3x.png', 'ZAPTEST_web_logo@2x.png'}",set()
Zecode,Zecode.pro,https://hh.ua/employer/3236548,set(),set()
Zeigen group,zeigengroup.com,https://hh.ua/employer/1752018,set(),set()
Zen Assets,ZenAssets.com,https://hh.ua/employer/1573174,"{'info@sdk.finance', 'support@zenassets.com'}",set()
ZenBit,zenbit.tech,https://hh.ua/employer/3148031,{'welcome@zenbit.tech'},set()
ZEO Alliance,zeoalliance.com,https://hh.ua/employer/1451031,"{'general@zeoalliance.com', 'pr@zeoalliance.com', 'talent@zeoalliance.com'}",set()
ZEON,www.zeon.ua,https://hh.ua/employer/824125,set(),set()
ZERNO Digital,zernodigital.com,https://hh.ua/employer/3132430,set(),set()
Zfort Group,www.zfort.com.ua,https://hh.ua/employer/71422,set(),set()
Zig Zag,z-i-g-z-a-g.com,https://hh.ua/employer/1461333,set(),set()
Zillya!,zillya.com,https://hh.ua/employer/576047,set(),set()
Zinit Solutions Ukraine,zinitsolutions.com,https://hh.ua/employer/1999490,{'grnz@mvavgfbyhgvbaf.pbz'},set()
Zion,zion.ua,https://hh.ua/employer/2248896,set(),set()
Zone3000,zone3000.net,https://hh.ua/employer/928139,set(),set()
Zoobonus,zoobonus.ua,https://hh.ua/employer/1043778,set(),set()
Zoom Support,zoomsupport.com.ua,https://hh.ua/employer/1808219,{'job@zoomsupport.com.ua'},set()
Zoral Labs,zorallabs.com,https://hh.ua/employer/1573989,"{'sales@zorallabs.com', 'info@zorallabs.com'}",set()
