title,url,hhref,email,phone
ВизорГрупп,www.vizor.pro,https://hh.ru/employer/1405905,set(),set()
ВИК,vikapps.ru,https://hh.ru/employer/1494520,set(),set()
Вики Веб,vikiweb.ru,https://hh.ru/employer/1538493,"{'danil@vikiweb.ru', 'anna@vikiweb.ru', 'finance@vikiweb.ru', 'Rating@Mail.ru', 'marina@vikiweb.ru', 'ceo@vikiweb.ru', 'maria@vikiweb.ru', 'support@vikiweb.ru', 'dariay@vikiweb.ru', 'andrei@vikiweb.ru', 'info@vikiweb.ru', 'janna@vikiweb.ru', 'nikonov@vikiweb.ru', 'valentina@vikiweb.ru', 'seo@vikiweb.ru', 'roman@vikiweb.ru'}",set()
Викивиза,wikivisa.ru,https://hh.ru/employer/1692129,"{'visa@vikitravel.ru', 'visa@wikivisa.ru', 'visa@vikivisa.ru'}",set()
Вики групп,www.viki-group.ru,https://hh.ru/employer/619544,set(),set()
ВИКИТ,www.vikit.ru,https://hh.ru/employer/652438,set(),set()
Викиум,www.wikium.ru,https://hh.ru/employer/2080750,"{'support@wikium.ru', '5feac4e44ef04fb38a621d2ba022505a@sentry.cd.wikium.ru', 'pr@wikium.ru'}",set()
ВИКО,www.viko.biz,https://hh.ru/employer/315241,"{'nina@viko.biz', 'info@viko.biz', 'lebedev@viko.biz', 'larisa@viko.biz', 'vs@viko.biz'}",set()
ВиКор,www.vcore.ru,https://hh.ru/employer/588084,{'info@vcore.ru'},set()
Викрон,wicron.com,https://hh.ru/employer/2639808,set(),set()
Виктория,www.gravirovka-klaviatur.ru,https://hh.ru/employer/2014265,{'info@gravirovka-klaviatur.ru'},set()
ВиЛайк,welike.ru,https://hh.ru/employer/1562155,set(),set()
ВИЛЛИЗ,www.williz.ru,https://hh.ru/employer/1883470,"{'tech@williz.ru', 'info@williz.ru'}",set()
Вилмат М,vilmat.moscow,https://hh.ru/employer/730079,set(),set()
"Ви-Март,ООО",www.move-vending.ru,https://hh.ru/employer/84869,set(),set()
ВимВин,vimwin.ru,https://hh.ru/employer/2001229,set(),set()
"ВИМ, Группа компаний",www.whim.ru,https://hh.ru/employer/235655,"{'info@whim.ru', 'pr@whim.ru', 'INFO@WHIM.RU'}",set()
ВИМ-ИНЖ,vim2b.com,https://hh.ru/employer/1918340,{'support@vim2b.com'},set()
Вимком Оптик ТС,www.vimcom.ru,https://hh.ru/employer/5573,{'info@vimcom.ru'},set()
ВИНГРИД,vingrid.ru,https://hh.ru/employer/2346830,set(),set()
Виннерстей Информ,go2olymp.com,https://hh.ru/employer/2557232,set(),set()
Винта Стар,www.vinta.ru,https://hh.ru/employer/167847,set(),set()
ВИП Адвертайзинг,www.adve.ru,https://hh.ru/employer/699385,{'info@adve.ru'},set()
ВИПИНЕТ,www.viptelecom.su,https://hh.ru/employer/1062967,{'info@viptelecom.su'},set()
Вирго Инжиниринг,www.virgo-group.ru,https://hh.ru/employer/2505621,set(),set()
Вирл Софтвер Раша,whirl.sg,https://hh.ru/employer/1919197,"{'hello@whirl.sg', 'i.kim@whirl.sg', 'ru@whirl.sg'}",set()
Виртуальная Мода,www.virtmoda.ru,https://hh.ru/employer/721864,set(),set()
Виртуальная реальность,virturus.com,https://hh.ru/employer/1629079,set(),set()
