title,url,hhref,email,phone
БитПрайм,www.bitprime.ru,https://hh.ru/employer/1822511,"{'info@bitprime.ru', 'Rating@Mail.ru'}",set()
БИТ Системс,www.bit-system.ru,https://hh.ru/employer/630012,set(),set()
БиТуБи Сервисы и Проекты,b2b-labs.ru,https://hh.ru/employer/3182022,{'inbox@b2b-labs.ru'},set()
БиТуБи Солюшнс,solutionsb2b.ru,https://hh.ru/employer/2118902,set(),set()
БиТуБи СС,b2bss.ru,https://hh.ru/employer/3238783,set(),set()
БИ ТУ БИ ТРЭЙДЭРС,www.b2b-traders.com,https://hh.ru/employer/223639,set(),set()
БиТуКлауд,www.synccloud.com,https://hh.ru/employer/1321354,{'hello@synccloud.com'},set()
БиТу Трейд,beetoo.ru,https://hh.ru/employer/2235980,{'info@beetoo.me'},set()
БИХАГ,leadcase.ru,https://hh.ru/employer/1042785,set(),set()
БКВ,bqw.ru,https://hh.ru/employer/1413856,{'hi@bqw.ru'},set()
БКР-связь,bkr-msk.ru,https://hh.ru/employer/590172,{'contact@bkr-msk.ru'},set()
БК Софт,www.bcsoft.com,https://hh.ru/employer/121516,{'info@bcsoft.com'},set()
Блампер,Blamper.ru,https://hh.ru/employer/1493176,set(),set()
Ближе к делу,usedesk.ru,https://hh.ru/employer/1400056,"{'email@companyname.ru', 'support@usedesk.ru', 'email@company.ru', 'team@usedesk.ru'}",set()
Блингер,blinger.io,https://hh.ru/employer/2219089,"{'whatsapp-messenger@2x.png', 'adidas-sneaker@2x.png', 'vk-messenger@2x.png', 'fb-messenger@2x.png', 'telegram-messenger@2x.png'}",set()
Блокчейн платформа CREDITS,credits.com,https://hh.ru/employer/1019709,set(),set()
БЛОКЧЕЙН СОЛЮШНС,bitlish.com,https://hh.ru/employer/2987304,set(),set()
Блондинка.Ру,blondinka.ru,https://hh.ru/employer/577949,{'adv@blondinka.ru'},set()
Блум Бокс,moscow.mybloombox.ru,https://hh.ru/employer/2614622,set(),set()
БЛЭЙН,www.blane.ru,https://hh.ru/employer/568436,"{'--Rating@Mail.ru', 'Blane@www.blane.ru', 'Rating@Mail.ru'}",set()
БЛЭКАЙДИА,www.blackidea.ru,https://hh.ru/employer/1991986,{'hello@blackidea.net'},set()
Блэкбёрд К,www.bb-design.ru,https://hh.ru/employer/1529072,set(),set()
Блэк Кор,www.blackcore.ru,https://hh.ru/employer/902891,set(),set()
Блэк Шип,blacksheep.pro,https://hh.ru/employer/880268,set(),set()
Бобака,www.bobaka.ru,https://hh.ru/employer/1985489,{'info@bobaka.ru'},set()
