title,url,hhref,email,phone
Дельта-вижн,deltavision.by,https://jobs.tut.by/employer/1264234,set(),set()
Дельта Коммуникации,deltacom.by,https://jobs.tut.by/employer/2131215,set(),set()
ДельтаСтрим,www.deltaplan.by,https://jobs.tut.by/employer/2060460,{'mail@mail.ru'},set()
Джаз Пикселз,jazzpixels.ru,https://jobs.tut.by/employer/1009084,{'hello@jazzpixels.ru'},set()
Джаст Резерв,justreserve.me,https://jobs.tut.by/employer/3023819,set(),set()
ДЖАСТ СИСТЕМС,justsystems.by,https://jobs.tut.by/employer/1566640,{'info@jst.by'},set()
Джей Лаб,www.jl.by,https://jobs.tut.by/employer/838334,"{'ne@jl.by', 'ok@jl.by', 'dd@jl.by', 'idea@jl.by', 'hr@jl.by'}",set()
Джей-медиа,goals.by,https://jobs.tut.by/employer/900471,set(),set()
Джет Би Ай,www.jetbi.com,https://jobs.tut.by/employer/1516877,"{'sales@jetbi.com', 'jobs@jetbi.com', 'dmitry.sheuchyk@jetbi.com'}",set()
ДжетИнфосистемс,Jetsys.io,https://jobs.tut.by/employer/2580201,set(),set()
Джоинс Фэктори,joins.by,https://jobs.tut.by/employer/1552317,{'office@joins.by'},set()
