title,url,hhref,email,phone
ЛЕПО Компани,lepo.by,https://jobs.tut.by/employer/1559331,set(),set()
Лепшей,lepshey.by,https://jobs.tut.by/employer/1477443,{'info@lepshey.by'},set()
Либертайм,webspace.by,https://jobs.tut.by/employer/1685719,{'info@webspace.by'},set()
Лид Студио,leadstudio.by,https://jobs.tut.by/employer/2536194,{'support@slimhost.com.ua'},set()
Лиды и Продажи,lns.by,https://jobs.tut.by/employer/1685992,{'office@LNS.by'},set()
Линк Медиа,link-media.by,https://jobs.tut.by/employer/1977584,{'mail@link-media.by'},set()
Литовченко В.А./Universal,beluniversal.com,https://jobs.tut.by/employer/2986292,set(),set()
Лишко Д. Н.,salestime.by,https://jobs.tut.by/employer/1247595,"{'Rating@Mail.ru', 'info@salestime.by'}",set()
ЛЛСОФТ,llsoft.by,https://jobs.tut.by/employer/1416490,set(),set()
Логинов Денис,web-now.pro,https://jobs.tut.by/employer/2384246,{'info@web-now.ru'},set()
Локомот,hyperpoisk.com,https://jobs.tut.by/employer/1261180,set(),set()
Лопушанский А. С.,webber.by,https://jobs.tut.by/employer/3217340,"{'ipmrlx@gmail.com', 'webber.bel@gmail.com'}",set()
ЛюСистемс,www.predictablesourcing.com,https://jobs.tut.by/employer/2236888,{'contact@predictablesourcing.com'},set()
Ляховец А.В,euromedia.by,https://jobs.tut.by/employer/2243113,"{'Rating@Mail.ru', 'wndvortex@gmail.com'}",set()
Мавитекнолоджи,mavitech.com,https://jobs.tut.by/employer/2287338,{'contact@mavitech.com'},set()
МагнумСофт,bilet.tut.by,https://jobs.tut.by/employer/769929,"{'afisha@tut.by', '11@2x.png', 'Rating@Mail.ru'}",set()
МАЙДЕН КО,xiaomi-store.by,https://jobs.tut.by/employer/2362713,set(),set()
МайПЭКС,www.mypecs.by,https://jobs.tut.by/employer/1657176,{'info@mypecs.by'},set()
Майфорт Солюшенс,mifort.org,https://jobs.tut.by/employer/2189986,set(),set()
Макаревич К.А.,web-x.by,https://jobs.tut.by/employer/1709817,{'sales@web-x.by'},set()
Макси Бай,media-maxi.by,https://jobs.tut.by/employer/1004480,{'media@maxi.by'},set()
МакСолюшнс,cafeconnect.by,https://jobs.tut.by/employer/1074521,"{'info@cafeconnect.by', 'email@example.com'}",set()
