title,url,hhref,email,phone
White Label Agency,thewhitelabelagency.com,https://hh.ua/employer/2087521,set(),set()
WIA Innovation Limited,www.itiswia.com,https://hh.ua/employer/1446612,set(),set()
Wi-Fi-BAR,wi-fi-bar.com,https://hh.ua/employer/1369031,set(),set()
WiFiMap,wifimap.io,https://hh.ua/employer/3218445,set(),set()
WIKR,wikrgroup.com,https://hh.ua/employer/2582922,set(),set()
Willowcode,willowcode.com,https://hh.ua/employer/666428,{'contact@willowcode.com'},set()
Wincor Nixdorf,www.wincor-nixdorf.com,https://hh.ua/employer/892755,set(),set()
Wingoads Network,wingoads.com,https://hh.ua/employer/1050087,set(),set()
winnlab,www.winnlab.com,https://hh.ua/employer/3366147,set(),set()
WinTaxi,wintaxi.com,https://hh.ua/employer/1813490,set(),set()
Wise Decisions Group,wdg-company.com,https://hh.ua/employer/1129655,"{'mail@sitename.com', 'taisija.lykholjot@wdg.com.ua', 'taisija.lykholjot@gmail.com', 'alex.histev@wdg.com.ua', 'info@wdg.com.ua'}",set()
Wise IT,wiseit.com.ua,https://hh.ua/employer/1457251,set(),set()
WiserBrand,wiserbrand.com,https://hh.ua/employer/2914603,"{'anna@wiserbrand.com', 'elena.r@wiserbrand.com', 'seo@wiserbrand.com'}",set()
Wise Solutions,www.wise-solutions.com.ua,https://hh.ua/employer/1646389,"{'inf@wise-solutions.com.ua', 'ap@wise-solutions.com.ua'}",set()
WiseTech Global,www.wisetechglobal.com,https://hh.ua/employer/1521358,set(),set()
Wise Web,www.wiseweb.co,https://hh.ua/employer/3022791,set(),set()
Wishround,wishround.com,https://hh.ua/employer/1744174,set(),set()
WIT Group,wit-group.com.ua,https://hh.ua/employer/1708908,{'office@wit-group.com.ua'},set()
Wizard Post,wizardpost.com.ua,https://hh.ua/employer/887582,set(),set()
"Wizardry, агентство интернет-коммуникаций",wizardry.ua,https://hh.ua/employer/1023107,{'info@wizardry.ua'},set()
wmt,wmt.dk,https://hh.ua/employer/1419050,"{'morten@wmt.dk', 'mikkel@wmt.dk'}",set()
Wnet,wnet.ua,https://hh.ua/employer/24419,{'info@wnet.ua'},set()
Woipn,woipn.com,https://hh.ua/employer/1703864,set(),set()
WomanWay,www.womanway.com.ua,https://hh.ua/employer/1375643,set(),set()
