title,url,hhref,email,phone
4uka-grouP,4ukas.net,https://hh.ua/employer/781604,set(),set()
4Writers Research Group,www.4writers.net,https://hh.ua/employer/1109541,{'support@4writers.net'},set()
500px Inc.,www.500px.com,https://hh.ua/employer/1620273,"{'overview@2x-8968f510a782d186043d93c06cf9f800.jpg', 'overview@3x-5c4b711a66751b4c771096b929ce51b4.jpg', 'sales@500px.com', 'iPhone-iOS7@2x-009151bab75ea696c9e96b37c0ddf6c0.png', 'iPad-iOS7@2x-40de7f7ccead35b6dc6b834e62fbe6f7.png', 'iPad@2x-23a0a8c1b76a277e9c80c21545622b59.png', 'iPhone@2x-fbadf48f34bf86ca60c1d3e3ebdc270b.png'}",set()
"508, Веб-студия",508.com.ua,https://hh.ua/employer/732957,set(),set()
5Pro Software,www.5pro-software.com,https://hh.ua/employer/72849,set(),set()
7 steps,7steps-studio.com,https://hh.ua/employer/2160717,set(),set()
7up iNet,www.7upnet.kiev.ua,https://hh.ua/employer/1979310,{'info@lanet.ua'},set()
7WebPages,7webpages.com,https://hh.ua/employer/2436891,{'info@7webpages.com'},set()
ABBYY Украина,www.abbyy.ua,https://hh.ua/employer/17785,"{'sales_eu@abbyy.com', 'sales_3A@abbyy.com', 'info_japan@abbyy.com', 'sales_ee@abbyy.com', 'sales@abbyy.com', 'office@abbyy.com', 'info_taiwan@abbyyusa.com', 'sales@abbyy.ru', 'sales_es@abbyy.com', 'sales@abbyy.com.au', 'sales_france@abbyy.com', 'sales@abbyyusa.com', 'sales_uk@abbyy.com', 'solutions@abbyy.com'}",set()
ABC Hosting Ltd.,www.zzz.com.ua,https://hh.ua/employer/1890838,"{'login@adresastorinky.zzz.com.ua', 'admin@happyuser.zzz.com.ua', 'login@siteaddress.zzz.com.ua', 'sP4msupport@zzz.com.uasP', 'user@happy.zzz.com.ua', 'nobody@example.com', 'webmaster@happyuser.zzz.com.ua', 'happy@happyuser.zzz.com.ua'}",set()
ABC Retail Systems,www.abcrs.com.ua,https://hh.ua/employer/2740368,set(),set()
AB-Greid,www.pk03.com.ua,https://hh.ua/employer/1149170,set(),set()
ABM Cloud,abmcloud.com,https://hh.ua/employer/1666594,{'sales@abmcloud.com'},set()
Abomus News,news.abomus.com,https://hh.ua/employer/1897326,set(),set()
"Above Bits, LLC",abovebits.com,https://hh.ua/employer/3125323,{'service@abovebits.com'},set()
ABP,abp.ua,https://hh.ua/employer/1575379,{'info@abp.biz'},set()
AB Soft,www.ab-soft.net,https://hh.ua/employer/921975,set(),set()
AbsoluteWebServices,www.absolutewebservices.com,https://hh.ua/employer/2072548,set(),set()
Absolutist,absolutist.ru,https://hh.ua/employer/40719,"{'job@absolutist.com', 'support@absolutist.ru', 'partner@absolutist.ru'}",set()
Abto,www.abtosoftware.com,https://hh.ua/employer/97712,"{'Abto_favicon@8x1.png', 'Abto_favicon@8x.png', 'office@abtosoftware.com'}",set()
ABTO Software,www.abtosoftware.com,https://hh.ua/employer/1019947,"{'Abto_favicon@8x1.png', 'Abto_favicon@8x.png', 'office@abtosoftware.com'}",set()
abz.agenсy,abz.agency,https://hh.ua/employer/3050183,"{'photo-team-5-sm@2x.jpg', 'denteez@2x.jpg', 'workplace__mobile@2x.jpg', 'blabmate@2x.jpg', 'maquetter@2x.jpg', 'workplace__desktop@2x.jpg', 'colectik@2x.jpg', 'mozaus@2x.jpg', 'photo-team-3-big@2x.jpg', 'workplace__tablet@2x.jpg', 'hr@abz.agency', 'photo-team-4-big@2x.jpg', 'photo-team-5-big@2x.jpg', 'photo-team-1-sm@2x.jpg', 'photo-team-3-sm@2x.jpg', 'photo-team-4-sm@2x.jpg', 'photo-team-2-sm@2x.jpg', 'photo-team-2-big@2x.jpg', 'sufi@2x.jpg', 'photo-team-1-big@2x.jpg', 'info@abz.agency', 'wishwish@2x.jpg'}",set()
