title,url,hhref,email,phone
Комлев-Инфо,komlev.by,https://jobs.tut.by/employer/2751267,{'komlev-info@tut.by'},set()
КОМПАНИЯ 7,7com.by,https://jobs.tut.by/employer/2032894,{'c7torg@gmail.com'},set()
Компания ИТФ,www.itf.by,https://jobs.tut.by/employer/790764,set(),set()
"Компания на миллион, ЧП",www.millcom.by,https://jobs.tut.by/employer/877960,{'info@millcom.by'},set()
Компания по развитию индустриального парка,industrialpark.by,https://jobs.tut.by/employer/1709806,set(),set()
КОМПИТ ЭКСПЕРТ,compit.by,https://jobs.tut.by/employer/1048937,set(),set()
КОМПЛИТ,www.komplit.by,https://jobs.tut.by/employer/873151,set(),set()
Компьютерная безопасность,csl.by,https://jobs.tut.by/employer/1111199,{'info@csl.by'},set()
"Компьютертехсервис, ЧПТУП",ks.by,https://jobs.tut.by/employer/1107617,{'SERVIS@KS.by'},set()
Конструктив Компьютерс,konstructiv.by,https://jobs.tut.by/employer/759184,set(),set()
КОНСТФЛЭШ,constflash.com,https://jobs.tut.by/employer/1383033,"{'dg@constflash.com', 'sprites@2x.png', 'info@constflash.com', 'translate@constflash.com'}",set()
Контекстные Решения,www.infomedia.by,https://jobs.tut.by/employer/1914080,{'infomediaby@mail.ru'},set()
Копилайф,copylife.by,https://jobs.tut.by/employer/788835,{'copylife@tut.by'},set()
Корпорация Галактика,www.galaktika.by,https://jobs.tut.by/employer/768694,set(),set()
Кортлекс,cortlex.com,https://jobs.tut.by/employer/1868959,"{'olga.daronda@cortlex.com', 'alina.mogilevets@cortlex.com', 'helen.shavel@cortlex.com', 'hr@cortlex.com', 'info@cortlex.com'}",set()
Корхов Юрий Николаевич,Hix.one,https://jobs.tut.by/employer/1321672,"{'add@hix.one', 'ajax-loader@2x.gif', 'info@hix.one'}",set()
Космос ТВ,cosmos-telecom.by,https://jobs.tut.by/employer/794042,{'info@cosmostv.com'},set()
Крамио-сервис,itcafe.by,https://jobs.tut.by/employer/1775576,{'info@itcafe.by'},set()
