title,url,hhref,email,phone
Дельта,datacheap.ru,https://hh.ru/employer/2337524,{'info@datacheap.ru'},set()
Дельта АйТи,deltait.ru,https://hh.ru/employer/852753,set(),set()
Дельта Интерэктив,deltainteractive.ru,https://hh.ru/employer/1475563,set(),set()
Дельта Плюс,www.dpgroup.pro,https://hh.ru/employer/2435539,set(),set()
Дельта. Правовой консалтинг и сервисы,www.dlcs.ru,https://hh.ru/employer/887289,set(),set()
Дельта Процессинг,deltaprocessing.ru,https://hh.ru/employer/2582643,set(),set()
Дельта Телеком,www.deltapay.ru,https://hh.ru/employer/21588,{'helpdesk@deltapay.ru'},set()
Дельта Телеком,www.deltat.ru,https://hh.ru/employer/64722,{'Rating@Mail.ru'},set()
Дельта-Телеком,deltelecom.ru,https://hh.ru/employer/805409,set(),set()
Дельфаст,zabozlaev.club,https://hh.ru/employer/855587,{'info@zabozlaev.club'},set()
ДЕМЛИЗ,demliz.ru,https://hh.ru/employer/1815489,{'support@demliz.com'},set()
Денджой Групп,denjoy.group,https://hh.ru/employer/1775503,set(),set()
Денис-Студио,www.denis-studio.ru,https://hh.ru/employer/731926,set(),set()
Денкием,denkyem.ru,https://hh.ru/employer/1981007,{'info@denkyem.ru'},set()
Департамент ИТ,www.depit.ru,https://hh.ru/employer/158156,{'info@depit.ru'},set()
