title,url,hhref,email,phone
GFI Software,gfi.ru,https://hh.ru/employer/1648788,set(),set()
GIES,gies-studio.ru,https://hh.ru/employer/556710,set(),set()
Giftd,giftd.ru,https://hh.ru/employer/1741726,"{'success-numbers-3@2x.png', 'madrobots@2x.png', 'fishelandia@2x.png', 'vishco@2x.png', 'referral_ru--m@2x.jpg', 'referral_ru@2x.jpg', 'tairai@2x.png', 'success-numbers-2@2x.png', 'fake-site-product@2x.jpg', 'screencast_ru@2x.webp', 'motivation_en--m@2x.webp', 'albatros@2x.png', 'pleer@2x.png', 'motivation_ru--m@2x.jpg', 'hautelet--color@2x.png', 'snowqueen@2x.png', 'reason-5@2x.png', '2berega@2x.png', 'pavlinia--color@2x.png', 'reviewer__image-6@2x.jpg', 'reviewer__image-1@2x.jpg', 'stdin@2x.png', 'british-bakery@2x.png', 'vsenamestah@2x.png', 'w_1100@2x.webp', 'premierdeadsea@2x.png', 'reason-2@2x.png', 'reviewer__image-2@2x.jpg', 'reviewer__image-2--big@2x.jpg', 'sigaretnik@2x.png', 'motivation_ru--m@2x.webp', 'reviewer__image-4--big@2x.jpg', 'olimp-parketa@2x.png', 'unisender@2x.png', 'referral_en@2x.webp', 'suunto@2x.png', 'fabrika-otrada@2x.png', 'referral_ru@2x.webp', 'bitrix@2x.png', 'reviewer__image-3@2x.jpg', 'bukvaland@2x.png', 'vinoteka@2x.png', 'weekends@2x.png', 'reason-6@2x.png', 'fake-site-product@2x.webp', 'sigaretnik--color@2x.png', 'lostroom@2x.png', 'zymbo@2x.png', 'vinyloteka@2x.png', 'svyaznoy@2x.png', 'screencast_ru@2x.jpg', 'referral_en--m@2x.webp', 'leatherman@2x.png', 'motivation_ru@2x.webp', 'tui@2x.png', 'hoff@2x.png', 'vinoteka--color@2x.png', 'reviewer__image-7@2x.jpg', 'wordpress@2x.png', 'w_320@2x.webp', 'pyjama-party@2x.png', 'ga@2x.png', 'wild-orchid@2x.png', 'velosite@2x.png', 'screencast_en@2x.webp', 'mr-jones@2x.png', 'referral_en--m@2x.jpg', 'ivideon@2x.png', 'opencart@2x.png', 'nethouse@2x.png', 'gipfel@2x.png', 'success-numbers-1@2x.png', 'reason-7@2x.png', 'referral_ru--m@2x.webp', 'screencast_en--m@2x.jpg', 'moyo@2x.png', 'joomla@2x.png', 'sunlight@2x.png', 'redcube@2x.png', 'skytown@2x.png', 'reviewer__image-8@2x.jpg', 'eldorado@2x.png', 'reason-8_en@2x.png', 'screencast_en--m@2x.webp', 'cheese-cake@2x.png', 'bukvaland--color@2x.png', 'motivation_ru@2x.jpg', 'referral_en@2x.jpg', 'mailchimp@2x.png', 'hello@giftd.tech', 'hautelet@2x.png', 'teakhouse@2x.png', 'screencast_ru--m@2x.jpg', 'meleon@2x.png', 'w_320@2x.png', 'motivation_en@2x.webp', 'petfood@2x.png', 'piter@2x.png', 'tury-design@2x.png', 'magento@2x.png', 'motivation_en--m@2x.jpg', 'dochkisinochki@2x.png', 'screencast_ru--m@2x.webp', 'reviewer__image-4@2x.jpg', 'insales@2x.png', 'cupcakestory@2x.png', 'reviewer__image-6--big@2x.jpg', 'litres@2x.png', 'reason-8_ru@2x.png', 'success-numbers-4@2x.png', 'instamag@2x.png', 'dadget@2x.png', 'merclondon@2x.png', 'reason-4@2x.png', 'pavlinia@2x.png', 'chookandgeek@2x.png', 'reason-1@2x.png', 'support@giftd.tech', 'reason-3@2x.png', 'screencast_en@2x.jpg', 'image@2x.jpg', 'reviewer__image-3--big@2x.jpg', 'w_1100@2x.png', 'brutalshop@2x.png', 'amagspb@2x.png', 'yandexmetrika@2x.png', 'mr-jones--color@2x.png', 'sweethelp@2x.png', 'vremya-igry@2x.png', 'marwin@2x.png', 'support@giftd.ru', 'reviewer__image-1--big@2x.jpg', 'motivation_en@2x.jpg', 'reviewer__image-7--big@2x.jpg'}",set()
Giftery.ru,www.giftery.ru,https://hh.ru/employer/940694,set(),set()
Gil Algorithms,www.gil-algorithms.com,https://hh.ru/employer/585788,set(),set()
GiLand,gi.land,https://hh.ru/employer/691597,set(),set()
Ginger Grandpa,ggpa.ru,https://hh.ru/employer/2375518,set(),set()
Giper group,gipergroup.ru,https://hh.ru/employer/628206,set(),set()
Gismeteo.ru,www.gismeteo.ru,https://hh.ru/employer/982102,set(),set()
Giveaways.ru,Giveaways.ru,https://hh.ru/employer/2478804,"{'1368378261_manual1540263_troshinaandrienko.irina_@tanya.k', '3766630997_manual1540277_beautyfashionnist_@emil._.emin', 'welcome@giveaways.li', 'gold@giveaways.ru', '1883362692_manual1540252_sanich1503_@oksana.vik', '2672333007_manual1540252_alseitova.aigerim_@zhalghasova.d', '1547553625_manual1540334_tedeeva.adelina_@laura.ikaeva', '3807750540_manual1540196_fedorov.aleksndr_@venera.fedorova', '1574343307_manual1540277_s.ilaydam_@nazlim.mehdiyeva', '3567085718_manual1540325_tanitamalinaaa_@radmir.s', '33377161_manual1540284_r__natalya_@opera.lora', '2663918958_manual1540325_zamirini_@shevchenko_a.a', '1998966160_manual1540365_elizavetta.00_@irina.bond', '3670915391_manual1540296_ya__alinka_@lesia.semenova', '2865309916_manual1540296_natellafus_@lubov.sokol', '2814853492_manual1540136_jeniaprekrasnay_@jann.gab', '3803094046_manual1540284_evgeniao661_@sereda.tatyanka', '1774100063_manual1540284_olifer0803_@galina.ol', '3316824878_manual1540363_masha_zhidenko_@yana.rby', '4075020057_manual1540196_5karina555_@svetlana.chebotkova', '2446652701_manual1540252_nasta_vl_@an.g.art', '2825813799_manual1540252_usenovamaral_@mr.naiman', 'platinum@giveaways.ru', '1810982291_manual1540194_belyakova.0903_@mariya.shibanova', '2243048996_manual1540296_larysa.goncharenko_@d.dovgan', '3752072863_manual1540296_volchica1402_@s.uzunova', '3800060945_manual1540136_irina.you_@sergei.vtorygin', '3609449628_manual1540363_katy_ham__@sofya.fisenko', '1810229075_manual1540194_yana00007_@mariya.shibanova', '1134995410_manual1540277_gulicka___88_@elmira.huseynova', '4231492538_manual1540196_zarinroman_@anton.khv', '2729883039_manual1540334_mirsalova_a_@mirsalova.n', 'welcome@giveaways.ru', '2786576489_manual1540277_baby__emil__@ragim.zehra', '2718906622_manual1540363_stradan4enkova_@anka.apanasova'}",set()
