title,url,hhref,email,phone
IT-Технология,www.it-tc.ru,https://hh.ru/employer/1353962,{'info@it-tc.ru'},set()
IT Элемент,techteam.su,https://hh.ru/employer/595390,{'zabota@techteam.su'},set()
IT Юнит,itunit.pro,https://hh.ru/employer/2337983,set(),set()
Ivanti,www.ivanti.ru,https://hh.ru/employer/1293303,set(),set()
Ivelum,ivelum.com,https://hh.ru/employer/30596,set(),set()
IVEstore,ivestore.ru,https://hh.ru/employer/2623815,{'info@ivestore.ru'},set()
IVIDEON,www.ivideon.com,https://hh.ru/employer/705624,{'support@ivideon.com'},set()
IVPRO,ivpro.ru,https://hh.ru/employer/573030,{'zakaz@ivpro.ru'},set()
IZ3D inc.,iz3d.com,https://hh.ru/employer/730881,set(),set()
iТехник,itehnik.ru,https://hh.ru/employer/2481401,"{'petr@itehnik.ru', 'sales@itehnik.ru'}",set()
JCat,www.jcat.ru,https://hh.ru/employer/171464,{'info@jcat.ru'},set()
jCodeLab,jcodelab.com,https://hh.ru/employer/2038924,set(),set()
JetCrypto,jetcrypto.com,https://hh.ru/employer/3035683,set(),set()
JetHunter Inc.,www.jethunter.net,https://hh.ru/employer/2109999,{'info@jethunter.net'},set()
Jet Technologies,www.jet-t.ru,https://hh.ru/employer/684965,set(),set()
Jivosite,jivosite.ru,https://hh.ru/employer/1593897,"{'ru-img_IndexApps@2x.png', 'ru-callback@2x.png', 'ru-img_AppsWebapp@2x.png', 'info@jivosite.com', 'ru-img_IndexDesktopApp@2x.png', 'ru-img_FeaturesVisitors@2x.png', 'flags@2x.png', 'agent@jivosite.com', 'ru-img_AppsMobile@2x.png', 'email@example.com', 'ru-img_FeaturesFeatures@2x.png', 'ru-mobile_chat@2x.png', 'ru-img_FeaturesPhrases@2x.png', 'ru-img_AppsMacbook@2x.png', 'ru-notice@2x.png', 'mail@example.com', 'ru-man@2x.png', 'ru-screen_di@2x.png', 'ru-mobile_chat@2x.gif'}",set()
JKU&Associates,www.jkuassociates.com,https://hh.ru/employer/1700677,"{'lucien@jkuassociates.com', 'info@aspirantanalytics.com'}",set()
JMGROUP,www.jmgroup.ru,https://hh.ru/employer/158063,set(),set()
JM Group,jmonka.ru,https://hh.ru/employer/1681171,set(),set()
jNETx,www.amdocs.com,https://hh.ru/employer/1955,"{'amdocsbrazil@agenciacontent.com', 'lindsay.noonan@hotwirepr.com', 'amdocsglobal@hotwirepr.com', 'ecomp@amdocsopennetwork.com', 'linda.horiuchi@amdocs.com', 'AmdocsUS@hotwirepr.com', 'marcel.kay@amdocs.com'}",set()
Jobingood,jobingood.com,https://hh.ru/employer/2263425,{'hello@jobingood.com'},set()
Join I.T. (Потороченков И.С.),www.joinit.ru,https://hh.ru/employer/1573024,{'info@joinit.ru'},set()
Joom,joom.com,https://hh.ru/employer/2801530,set(),set()
Joomag,www.joomag.com,https://hh.ru/employer/1947074,"{'Icon-76@2x.png', 'Icon-60@2x.png'}",set()
JungleJobs,www.junglejobs.ru,https://hh.ru/employer/2562349,{'info@junglejobs.ru'},set()
"Just Be Nice, Студия",justbenice.ru,https://hh.ru/employer/816527,{'yes@justbenice.ru'},set()
Just Food,justfood.pro,https://hh.ru/employer/2116803,"{'yk@justfood.pro', 'info@justfood.pro'}",set()
