title,url,hhref,email,phone
ARTOX media,artox-media.ru,https://jobs.tut.by/employer/1307463,"{'adv@artox-media.ru', 'sale@artox-media.ru', 'order@artox-media.ru', 'inform@artox-media.ru', 'zakaz@artox-media.ru', 'info@artox-media.ru'}",set()
ArtSmolich/ИП Смолич А.Ю.,artsmolich.by,https://jobs.tut.by/employer/1696000,set(),set()
ASBIS,www.asbis.com,https://jobs.tut.by/employer/671635,set(),set()
Augmentive,www.augmentive.com,https://jobs.tut.by/employer/813090,set(),set()
Axamit,axamit.com,https://jobs.tut.by/employer/1186265,"{'sales@axamit.com', 'hr@axamit.com', 'info@axamit.com'}",set()
Axiopea Consulting,axiopea-consulting.com,https://jobs.tut.by/employer/780282,{'info@axiopea-consulting.com'},set()
AЙТТС,ittc.by,https://jobs.tut.by/employer/1494360,set(),set()
Bamboo Group,bamboogroup.eu,https://jobs.tut.by/employer/773806,{'contact@bamboogroup.eu'},set()
BelITSoft,belitsoft.com,https://jobs.tut.by/employer/754682,{'info@belitsoft.com'},set()
BelPrime,www.belprime.com,https://jobs.tut.by/employer/748586,set(),set()
Belsite,belsite.by,https://jobs.tut.by/employer/1120418,set(),set()
BelVG,belvg.com,https://jobs.tut.by/employer/763022,"{'store@belvg.com', 'vitaly@belvg.com', 'dfeduleev@belvg.com', 'contact@belvg.com', 'alex@belvg.com'}",set()
BINATOMIC / БИНАТОМИК,www.binatomic.by,https://jobs.tut.by/employer/1200309,set(),set()
BLRSoft,www.abaxia.com,https://jobs.tut.by/employer/622270,set(),set()
BP Mobile,bpmobile.by,https://jobs.tut.by/employer/645117,"{'hr@bpmobile.com', 'info@bpmobile.com'}",set()
CactusSoft,www.cactussoft.biz,https://jobs.tut.by/employer/606575,{'info@cactussoft.biz'},set()
CargoCRM,www.cargocrm.com,https://jobs.tut.by/employer/763060,set(),set()
Codeworks/ Кодверкс,codeworks.by,https://jobs.tut.by/employer/1491267,{'info@codeworks.by'},set()
CodeX Software,www.codex-soft.com,https://jobs.tut.by/employer/840302,{'contact@codex-soft.com'},set()
Colvir Software Solutions,www.colvir.com,https://jobs.tut.by/employer/707817,"{'info.tr@colvir.com', 'info@colvir.com'}",set()
CompatibL,www.compatibl.com,https://jobs.tut.by/employer/746292,"{'info@compatibl.com', 'info@modval.org'}",set()
Competentum,competentum.ru,https://jobs.tut.by/employer/1712289,"{'servicedesk@competentum.ru', 'welcome@competentum.ru'}",set()
Daoact Ltd.,daoact.org,https://jobs.tut.by/employer/3005850,set(),set()
Datorprogrammu Apgads,www.dpa.lv,https://jobs.tut.by/employer/605426,"{'career@squalio.com', 'squalio@squalio.com'}",set()
De Facto soft,defactosoft.com,https://jobs.tut.by/employer/1072727,{'info@defactosoft.com'},set()
DM компания,leadfactor.by,https://jobs.tut.by/employer/770775,"{'site@leadfactor.by', 'da@leadfactor.by', 'da@leadfactor.ru'}",set()
