title,url,hhref,email,phone
"ZTE Corporation, Представительство в Украине",www.zte.com.cn,https://hh.ua/employer/15089,set(),set()
"Zultys, Inc.",www.zultys.com,https://hh.ua/employer/696735,set(),set()
Zима Медиа,www.frontmen.fm,https://hh.ua/employer/654998,{'mail@frontmen.fm'},set()
Аdditiv AG,additiv.ch,https://hh.ua/employer/2252548,{'marketing@additiv.ch'},set()
Аpp-Maker,app-maker.com.ua,https://hh.ua/employer/1859161,set(),set()
А+S Consalt,www.apluss.ru,https://hh.ua/employer/552022,"{'spb@apluss.ru', 'moscow@apluss.ru'}",set()
Аtl-group,atl-group.com.ua,https://hh.ua/employer/904535,set(),set()
АБАВАС,www.abavas.com.ua,https://hh.ua/employer/1248676,{'info@abavas.com.ua'},set()
Абис-Софт,www.abissoft.com,https://hh.ua/employer/26167,set(),set()
АБ студия,www.ab-studio.kiev.ua,https://hh.ua/employer/1525731,set(),set()
Абуладзе М.М.,armi.biz,https://hh.ua/employer/1778244,set(),set()
Авангард-РД,www.avangard.com.ua,https://hh.ua/employer/2150569,set(),set()
Авеб,aweb.ua,https://hh.ua/employer/636077,{'aweb@aweb.ua'},set()
Авебиа,awebia.com,https://hh.ua/employer/1929866,set(),set()
Авеб Системс,aweb.ru,https://hh.ua/employer/1624345,{'aweb@aweb.ru'},set()
Аверс-Техно,www.avers-techno.com.ua,https://hh.ua/employer/3033008,set(),set()
АВЕР-ТЕХ,www.avers.ua,https://hh.ua/employer/1205887,set(),set()
Авикома,alcomsoft.su,https://hh.ua/employer/763913,set(),set()
"АВК-система, ООО",www.albitgroup.ru,https://hh.ua/employer/2679379,set(),set()
АВМЭП УКРАИНА,www.avmap.it,https://hh.ua/employer/1254105,"{'info@avmap.com.ua', 'info@avmap.br', 'info@avmap.es', 'info@avmap.com.br', 'ordini@avmap.it', 'info@avmap.us', 'info@avmap.it', 'info@avmap.ru'}",set()
Аврора,www.aurora.com.ua,https://hh.ua/employer/1327776,set(),set()
"Аврора, группа компаний",www.auroracons.com,https://hh.ua/employer/94494,{'office@auroracons.com'},set()
АВС,www.abcua.com,https://hh.ua/employer/77167,set(),set()
Автоафіша,autoafisha.com.ua,https://hh.ua/employer/1955710,set(),set()
