title,url,hhref,email,phone
Adstream,www.adstream.com,https://hh.ua/employer/890083,set(),set()
Adsy,www.adsy.com.ua,https://hh.ua/employer/1526712,set(),set()
Ad-Sys,www.ad-sys.com,https://hh.ua/employer/1647767,set(),set()
"AdTrace Inc,",adtrace.org,https://hh.ua/employer/1822104,set(),set()
Advanced field solutions,www.afsgo.com,https://hh.ua/employer/1628937,set(),set()
Advanced International Translations,www.perevod3000.com,https://hh.ua/employer/25768,set(),set()
Advanced Technology Marketing,web-atm.net,https://hh.ua/employer/3092347,set(),set()
Advanteks,adventeks.com.ua,https://hh.ua/employer/2287128,{'support@cityhost.net.ua'},set()
AdvClicks.net,AdvClicks.net,https://hh.ua/employer/1733864,set(),set()
Advent International Ukraine,adventinternational.com,https://hh.ua/employer/175476,set(),set()
AdvertFish,advertfish.com,https://hh.ua/employer/3426240,set(),set()
Advertika,advertika.org,https://hh.ua/employer/2769356,{'hr@advertika.org'},set()
Advertising Media,advertisingmedia.ru,https://hh.ua/employer/1379380,{'mail@advertisingmedia.ru'},set()
AdviZer live,www.advizerlive.com,https://hh.ua/employer/727326,set(),set()
Adyax,www.adyax.com,https://hh.ua/employer/1062595,"{'nyc@adyax.com', 'contact@adyax.com', 'recrutement@adyax.com'}",set()
Affilynx,affilynx.com,https://hh.ua/employer/3309105,set(),set()
Afore Solutions,www.aforesolutions.com,https://hh.ua/employer/770759,set(),set()
AFTER NIGHT,afternight.tv,https://hh.ua/employer/955653,set(),set()
Agency of Internet Rights (AIR),www.air.io,https://hh.ua/employer/895572,set(),set()
AgileEngine,agileengine.com,https://hh.ua/employer/1713887,set(),set()
AgilisSoft,agilissoft.com,https://hh.ua/employer/2414396,set(),set()
Agilites,www.agilites.com,https://hh.ua/employer/1448159,{'sales@agilites.com'},set()
AgiliWay,agiliway.com,https://hh.ua/employer/2247825,set(),set()
