title,url,hhref,email,phone
HiQo Solutions,www.hiqo-solutions.com,https://jobs.tut.by/employer/663991,set(),set()
IBA Group,iba.by,https://jobs.tut.by/employer/42040,"{'techcenter@iba.by', 'iba-gomel@iba.by', 'resume@iba.by', 'net@iba.by', 'NKhalimanova@iba.by', 'it.park@park.iba.by', 'park@gomel.iba.by', 'resume@gomel.iba.by', 'info@ibagroupit.com', 'aivanov@gomel.iba.by', 'info@iba.by', 'it@iba.by'}",set()
iDevs.mobi,iDevs.mobi,https://jobs.tut.by/employer/1401240,set(),set()
ID Finance,idfinance.com,https://jobs.tut.by/employer/2227394,{'info@idfinance.com'},set()
"INOVATIO, Dизайн-студия",www.artinovatio.com,https://jobs.tut.by/employer/572626,set(),set()
Inpun,www.inpun.com,https://jobs.tut.by/employer/1005168,{'webmaster@example.com'},set()
Intetics,www.intetics.com,https://jobs.tut.by/employer/550996,{'odt@intetics.com'},set()
Invelio,invelio.com,https://jobs.tut.by/employer/1053173,set(),set()
ISsoft Solutions,www.issoft.by,https://jobs.tut.by/employer/774571,{'info@issoft.by'},set()
Itbelcom,itbel.com,https://jobs.tut.by/employer/783808,"{'p-pro@tut.by', 'info@itbel.com', 'webmaster@itbel.com', 'customers@itbel.com', 'job@itbel.com'}",set()
ITOPTISOFT,itoptisoft.com,https://jobs.tut.by/employer/817525,set(),set()
IToris Inc.,www.itoris.com,https://jobs.tut.by/employer/834027,set(),set()
JT Group,www.jtsoftsolutions.com,https://jobs.tut.by/employer/581087,{'info@jtsoftsolutions.com'},set()
JVL Corporation,www.jvl.ca,https://jobs.tut.by/employer/755489,"{'sales@jvl.ca', 'support@jvl.ca', 'webmaster@jvl-ent.com', 'marketing@jvl.ca'}",set()
Koovalda studios / ООО КамориГруп,www.koovalda.com,https://jobs.tut.by/employer/2525847,{'hr@koovalda.com'},set()
LeverX International,leverx-group.com,https://jobs.tut.by/employer/759873,{'contact-leverx@leverx.com'},set()
Logic Software Inc.,www.easyprojects.net,https://jobs.tut.by/employer/755684,set(),set()
Logic Way,www.logic-way.com,https://jobs.tut.by/employer/747391,{'sales@logic-way.com'},set()
LOVATA Group,lovata.com,https://jobs.tut.by/employer/667496,{'info@lovata.com'},set()
Mainsteam Development,www.mainstreamdevelopment.biz,https://jobs.tut.by/employer/916915,set(),set()
Mebius-K,www.mebius.net,https://jobs.tut.by/employer/831965,"{'kom@mebius.net', 'info@mebius.net'}",set()
Melsoft Games,melsoft-games.com,https://jobs.tut.by/employer/959036,set(),set()
