title,url,hhref,email,phone
"COMPARUS.UA, Ltd",www.comparus.de,https://hh.ua/employer/2589814,{'office@comparus.de'},set()
CompatibL,compatibl.com,https://hh.ua/employer/902855,"{'info@compatibl.com', 'info@modval.org'}",set()
Compliance Control,compliance-control.com.ua,https://hh.ua/employer/2531830,set(),set()
Composite a/s,www.composite.net,https://hh.ua/employer/1456514,{'c1support@orckestra.com'},set()
Compta,compta.company,https://hh.ua/employer/1723094,set(),set()
"Computer Aces, Incorporated",www.computer-aces.com,https://hh.ua/employer/1676980,set(),set()
Computer Logic Group,cl.com.ua,https://hh.ua/employer/2088757,"{'sales@cl.com.ua', 'support@cl.com.ua'}",set()
Computer Systems Odessa (CSO),www.csodessa.com,https://hh.ua/employer/21779,set(),set()
Computools,computools.com,https://hh.ua/employer/2141137,"{'hi@computools.com', 'info@computools.com'}",set()
Comtel,comtel.ua,https://hh.ua/employer/1876958,{'sales@comtel.ua'},set()
Concepter,www.concepter.co,https://hh.ua/employer/1574600,"{'clutch@2x.png', 'sensorama@2x.png', 'dragon@2x.png'}",set()
ConcilioLabs,www.conciliolabs.com,https://hh.ua/employer/2414542,set(),set()
Conductor,conductor.com,https://hh.ua/employer/1886439,set(),set()
Conformato,www.conformato.com,https://hh.ua/employer/1165045,set(),set()
Congruity Hub,facebook.com,https://hh.ua/employer/1688310,"{'Emily@example.com', 'John@example.com', 'Helena@example.com'}",set()
CONIM,www.conim.com.ua,https://hh.ua/employer/553103,set(),set()
Connaxis,www.connaxis.com,https://hh.ua/employer/1833774,{'googleapps@connaxis.com'},set()
Connect44,connect44.com,https://hh.ua/employer/550119,set(),set()
ConnecTeam,connecteam.com.ua,https://hh.ua/employer/565217,set(),set()
Conscensia Ukraine Ltd.,www.conscensia.com,https://hh.ua/employer/63736,set(),set()
Consileon,www.consileon.com.ua,https://hh.ua/employer/998047,set(),set()
Constant,constant.fi,https://hh.ua/employer/1521471,"{'andrey.savlov@constant.obninsk.ru', 'christoffer.strandell@constant.fi'}",set()
Contact-Centre Solution,ccs.zt.ua,https://hh.ua/employer/1409912,set(),set()
Continuum,continuumua.com,https://hh.ua/employer/1773830,{'hr@continuumua.com'},set()
ControlStyle,controlstyle.com.ua,https://hh.ua/employer/856910,{'victoria@controlstyle.com.ua'},set()
Control Systems,cscontrol.com.ua,https://hh.ua/employer/3215496,set(),set()
Cookiezz,cookiezz.com.ua,https://hh.ua/employer/2634406,set(),set()
"Cookorama.net, кулинарный сайт",cookorama.net,https://hh.ua/employer/2132363,{'d40655605b4540baa2a3908e54ffae71@sentry.stfalcon.com'},set()
Cool.club,cool.club,https://hh.ua/employer/821748,{'support@cool.club'},set()
