title,url,hhref,email,phone
it-in,www.it-in.ru,https://hh.ru/employer/548967,"{'support@it-in.ru', 'sales@it-in.ru', 'info@it-in.ru'}",set()
ItMafia,itmafia.ru,https://hh.ru/employer/617624,set(),set()
iTmark,itmark.ru,https://hh.ru/employer/718301,set(),set()
IT Media Pro,www.itmediapro.ru,https://hh.ru/employer/209813,set(),set()
IT-MiX,www.it-mix.ru,https://hh.ru/employer/24954,"{'partner@timeweb.ru', 'billing@timeweb.ru', 'manager@timeweb.ru', 'clients@timeweb.ru', 'info@timeweb.ru', 'domains@timeweb.ru'}",set()
ITnet-K | Слаботочные системы,itnet-k.ru,https://hh.ru/employer/1541883,set(),set()
IT-NIK GROUP (ИП Ковальчук Е.В.),www.it-nik.com,https://hh.ru/employer/1535238,{'info@it-nik.com'},set()
ITOB,www.itob.ru,https://hh.ru/employer/224467,"{'ks@itob.ru', 'support@itob.ru', 'info@itob.ru'}",set()
IT outsourcing,stylishwatches.org,https://hh.ru/employer/564860,set(),set()
ITPE,itpe.pro,https://hh.ru/employer/1815721,set(),set()
IT Performance & Engineering,itpegroup.ru,https://hh.ru/employer/2078258,set(),set()
IT Prime,itprm.ru,https://hh.ru/employer/658194,set(),set()
IT-PROF,www.itproff.ru,https://hh.ru/employer/46363,"{'buhadmin@itproff.ru', 'info@itproff.ru', 'hr@itproff.ru'}",set()
IT Projects,seo.itprojects.ru,https://hh.ru/employer/2064085,{'hello@itprojects.ru'},set()
iTrack,www.itrack.ru,https://hh.ru/employer/113614,"{'NOEMAIL@NO.NO', 'info@itrack.ru'}",set()
I-trade,www.itrade-group.ru,https://hh.ru/employer/615156,{'info@itrade-group.ru'},set()
ItRuStore Games,itrustoregames.com,https://hh.ru/employer/1153860,set(),set()
ITS Group,its-group.pro,https://hh.ru/employer/890573,{'info@its-group.pro'},set()
IT Smart Company,www.itsmartcom.ru,https://hh.ru/employer/557832,{'info@itsmartcom.ru'},set()
ITSOFT,itsoft.ru,https://hh.ru/employer/101407,"{'d1rNw@Qs28Ds.qy', 'mWrBm4Tro@4rTlrWjhK.VoG', 'hr@itsoft.ru', 'pr@itsoft.ru', 'sales@itsoft.ru', 'dc@itsoft.ru'}",set()
IT-START,www.it-start.pro,https://hh.ru/employer/1176078,set(),set()
IT SVS,www.it-svs.ru,https://hh.ru/employer/2429320,{'Rating@Mail.ru'},set()
