title,url,hhref,email,phone
АЛЬТИНЕТ,www.altinet.com.ua,https://hh.ua/employer/156019,set(),set()
"АЛЬТКОМ, Финансово-промышленная группа",www.altcom.ua,https://hh.ua/employer/705303,"{'ds@altcom.ua', 'don.trade@altcom.ua'}",set()
Альтрон,www.altron.ua,https://hh.ua/employer/58677,set(),set()
Альфа Гриссин Инфотек Украина,www.alphagrissin.com.ua,https://hh.ua/employer/1293648,set(),set()
Альфа-Ком,www.alpha.com.ua,https://hh.ua/employer/2494168,"{'hotline@1c.ua', 'web-its@1c.ua', 'hline@kvarta-c.ru'}",set()
Альфакорр,allphacore.com,https://hh.ua/employer/2600566,set(),set()
Альянс,www.06257.in.ua,https://hh.ua/employer/1520203,{'info@06257.in.ua'},set()
Амадеус Украина,www.amadeus.com,https://hh.ua/employer/206033,{'name@company.com'},set()
Амаксика,www.copayco.com,https://hh.ua/employer/1402037,set(),set()
АМИК,amik.dn.ua,https://hh.ua/employer/982837,set(),set()
Амика,amica.ua,https://hh.ua/employer/2130955,set(),set()
АМ Интегратор Груп,amintegrator.com,https://hh.ua/employer/23062,set(),set()
АМФИЗ-К,sysonline.com,https://hh.ua/employer/1265140,set(),set()
АНВТ,www.anvt.com.ua,https://hh.ua/employer/694281,set(),set()
Анника 13,annika13.com,https://hh.ua/employer/723943,"{'support@prom.ua', 'support@bigl.ua'}",set()
АНТ-IT,ant.sc,https://hh.ua/employer/1941999,{'mail@ant.sc'},set()
"Антарго, ЧП",antargo.com.ua,https://hh.ua/employer/1175868,set(),set()
АНТЕ МЕДИАМ,www.datacenter.ua,https://hh.ua/employer/1548213,{'Info@datapark.com.ua'},set()
АПДЕЙТ4Ю УКРАЇНА,www.update4u.com.ua,https://hh.ua/employer/64605,set(),set()
"АПЕКСКОМ, ПМП",welltime.kiev.ua,https://hh.ua/employer/1010262,set(),set()
Апельсин,apelsun.com,https://hh.ua/employer/891872,{'sales@apelsun.com'},set()
АПИ Гарант-Крым,www.garant.ru,https://hh.ua/employer/2766387,"{'Rating@Mail.ru', 'editor@garant.ru', 'info@garant.ru', 'adv@garant.ru'}",set()
