title,url,hhref,email,phone
TripTourist,горящий-тур.рф,https://hh.ru/employer/1364148,set(),set()
TROapps,www.troapps.ru,https://hh.ru/employer/950260,set(),set()
TruckViewer,truckviewer.us,https://hh.ru/employer/2938170,{'support@truckviewer.us'},set()
TrueConf,trueconf.ru,https://hh.ru/employer/8327,{'info@trueconf.ru'},set()
TrueNorth,www.truenorth.pro,https://hh.ru/employer/1959645,set(),set()
truestudio (Цабель А.А.),truestudio.ru,https://hh.ru/employer/1695264,{'truestudio.info@yandex.ru'},set()
Trumplin,trumplin.net,https://hh.ru/employer/3277716,{'info@trumplin.net'},set()
Trust iT,trust-it.ru,https://hh.ru/employer/636981,{'info@trust-it.ru'},set()
Try'n'pay,www.trynpay.com,https://hh.ru/employer/1681524,set(),set()
TSI,tsintegr.ru,https://hh.ru/employer/3331128,{'info@tsintegr.ru'},set()
TTC Marconi,www.ttcmarconi.ru,https://hh.ru/employer/210710,{'info@marconi.ttc.cz'},set()
Tunestock,tunestock.ru,https://hh.ru/employer/1805575,set(),set()
turbo>,turbo-developers.ru,https://hh.ru/employer/3320504,{'hi@turbodevelopers.com'},set()
TuskPro,www.tuskpro.com,https://hh.ru/employer/1973565,set(),set()
"TutorOnline (Форстад, ООО)",tutoronline.ru,https://hh.ru/employer/2238184,"{'onlinetutor.net@gmail.com', 'info@tutoronline.ru', 'sv@tutoronline.ru'}",set()
TV CLUB,www.tvclub-tv.ru,https://hh.ru/employer/15837,set(),set()
TYME,www.tyme.ru,https://hh.ru/employer/1408404,set(),set()
Typemock,www.typemock.com,https://hh.ru/employer/2525766,"{'support@typemock.com', 'sales@typemock.com', 'cloud-computing@2x.png'}",set()
TZ Communications,www.tz.ru,https://hh.ru/employer/2868,{'info@tz.ru'},set()
u4u,www.u4u.ru,https://hh.ru/employer/2579661,"{'fotokniga-myagkaya-oblojka-clip@2x.png', 'fotokniga-tverdyy-pereplet-glue@2x.png', 'fotokniga-myagkaya-oblojka-glue@2x.png', 'fotokniga-myagkaya-oblojka-spring@2x.png', 'fotokniga-tverdyy-pereplet-spring@2x.png'}",set()
uBank,ubank.ru,https://hh.ru/employer/1107615,"{'ecom@vrbmoscow.ru', 'support@ubank.net'}",set()
UBC Corporation,www.ubc-corp.com,https://hh.ru/employer/1511679,set(),set()
UBERUPRO,www.uberupro.ru,https://hh.ru/employer/3491717,set(),set()
U'CANN,ucann.ru,https://hh.ru/employer/3425494,{'sales@ucann.ru'},set()
