title,url,hhref,email,phone
FEX FindEx,www.find.exchange,https://hh.ru/employer/2581200,set(),set()
F&F Дизайн и проектирование,f-f.bz,https://hh.ru/employer/1726883,set(),set()
FiberHome Technologies,www.fiberhomegroup.com,https://hh.ru/employer/734037,set(),set()
Finch,finch.fm,https://hh.ru/employer/109956,{'info@finch-melrose.com'},set()
Find Out,find-out.co,https://hh.ru/employer/1741886,set(),set()
Finery Technology GmbH,www.finery.tech,https://hh.ru/employer/3093845,{'info@finery.tech'},set()
FiNovator,www.realeast.eu,https://hh.ru/employer/1425607,set(),set()
Fintender,fintender.ru,https://hh.ru/employer/1750921,set(),set()
FinWBS,finwbs.ru,https://hh.ru/employer/2621640,"{'ivan@company.com', 'info@finwbs.ru'}",set()
Fireseo,fireseo.ru,https://hh.ru/employer/2312743,"{'info@fireseo.ru', 'buh@fireseo.ru'}",set()
Fishingspace,fishingspace.com,https://hh.ru/employer/2218743,set(),set()
Fitmedia,www.fitmedia.ru,https://hh.ru/employer/1083289,set(),set()
Fitnessexpert,www.fitnessexpert.com,https://hh.ru/employer/875169,"{'open@fitnessexpert.com', 'info@fitnessexpert.com'}",set()
FitOnMe,fit-on.me,https://hh.ru/employer/1451267,set(),set()
Fitting Reality,www.fittingreality.com,https://hh.ru/employer/732463,set(),set()
Fixapp,www.fixapp.ru,https://hh.ru/employer/1165784,{'info@fixapp.ru'},set()
Fix-Future,pit.solutions,https://hh.ru/employer/2111509,"{'m@pit.solutions', 'k@pit.solutions'}",set()
Fixp Project,fixp.ru,https://hh.ru/employer/1611906,"{'manger@fixp.ru', 'support@fixp.ru', 'manager@fixp.ru'}",set()
flashbackr Ltd.,flashbackr.com,https://hh.ru/employer/1409659,"{'sharing-fafafa@1x.jpg', 'bookmark@1x.jpg', 'mobile-slide-2@2x.jpg', 'mobile-slide-3@2x.jpg', 'video@2x.jpg', 'pdf@2x.jpg', 'video@1x.jpg', 'note@2x.jpg', 'social-post@1x.jpg', 'photo@2x.jpg', 'photo@1x.jpg', 'dots-fafafa@2x.jpg', 'pdf@1x.jpg', 'article@1x.jpg', 'hello@flashbackr.com', 'video-preview@1x.jpg', 'mobile-slide-1@2x.jpg', 'sharing-fafafa@2x.jpg', 'article@2x.jpg', 'bookmark@2x.jpg', 'video-preview@2x.jpg', 'note@1x.jpg', 'social-post@2x.jpg', 'dots-fafafa@1x.jpg'}",set()
Flashphoner,flashphoner.com,https://hh.ru/employer/1478707,"{'support@flashphoner.com', 'helpdesk@flashphoner.com', 'sales@flashphoner.com'}",set()
FlatStudio,flatata.com,https://hh.ru/employer/1994520,set(),set()
FLEETCOR Eastern Europe,www.petrolplus.ru,https://hh.ru/employer/594824,"{'svetlana.dolonkinova@transitcard.ru', 'applications@transitcard.ru', 'natalia.semenocheva@transitcard.ru', 'Neonila.Protchenko@transitcard.ru', 'service@pprcard.ru', 'victoria.polyakova@transitcard.ru', 'sales@petrolplus.ru', 'viktoriya.filatova@transitcard.ru', 'hr@transitcard.ru', 'service@transitcard.ru', 'Rating@Mail.ru', 'applications2@transitcard.ru', 'ilya.sviridov@transitcard.ru', 'feedback@pprcard.ru', 'partner@transitcard.ru', 'olga.selezneva@transitcard.ru'}",set()
Flerr Production,flerr.ru,https://hh.ru/employer/2550426,set(),set()
FLEXBBY,www.flexbby.ru,https://hh.ru/employer/677002,set(),set()
Flextrela,www.flextrela.com,https://hh.ru/employer/1533689,{'sales@flextrela.com'},set()
"FlinkMedia, Интернет-агентство полного цикла",flinkmedia.ru,https://hh.ru/employer/1940416,{'info@flinkemdia.ru'},set()
FLOAT Management,float.luxury,https://hh.ru/employer/2886978,{'info@float.luxury'},set()
