title,url,hhref,email,phone
ДМТ ГЛОБАЛ,www.dmtglobe.com,https://hh.ru/employer/1791388,set(),set()
ДМТ групп,www.dmt.ru,https://hh.ru/employer/1005112,set(),set()
ДМТСофт,dmtsoft.com,https://hh.ru/employer/2540212,set(),set()
ДМ-Эксперт,www.dm-expert.ru,https://hh.ru/employer/3279557,{'info@dm-expert.ru'},set()
ДНА Медиа Диджитал,qwerty.bz,https://hh.ru/employer/2342287,set(),set()
Добро Групп,alego.digital,https://hh.ru/employer/2484403,"{'start@alego.digital', 'mail@alego.digital'}",set()
Добрый гражданин,www.goodcitizen.ru,https://hh.ru/employer/2338829,set(),set()
Добрый Программист,www.dprog.ru,https://hh.ru/employer/640869,set(),set()
Добряна,plan-b.agency,https://hh.ru/employer/2580910,"{'Rating@Mail.ru', 'info@pln-b.ru'}",set()
ДОБУС,dobus.ru,https://hh.ru/employer/2252096,"{'service@dobus.ru', 'info@dobus.ru'}",set()
Додонов Алексей Александрович,aeon.su,https://hh.ru/employer/1713221,{'info@aeon.su'},set()
Дока ИТ,doka-it.ru,https://hh.ru/employer/2637620,{'hello@doka-it.ru'},set()
Док.Ру,4doc.ru,https://hh.ru/employer/716813,set(),set()
ДОКСМЕЙТ,docsmate.ru,https://hh.ru/employer/2273274,{'info@docsmate.ru'},set()
Док.Телеком,doktelecom.ru,https://hh.ru/employer/843632,{'office@doktelecom.ru'},set()
Доктор Джон,www.doctorjohn.ru,https://hh.ru/employer/2125007,{'Rating@Mail.ru'},set()
Доктор на работе,client.doktornarabote.ru,https://hh.ru/employer/679051,"{'sales@doktornarabote.ru', 'client@doktornarabote.ru'}",set()
Доктор Сайт,www.lesanta.ru,https://hh.ru/employer/1805737,set(),set()
Доктор Юнг,dr-jung.ru,https://hh.ru/employer/1463461,{'info@dr-jung.ru'},set()
Докфлоу Бест Практис,www.sapdocflow.ru,https://hh.ru/employer/105250,"{'info@dfbp.ru', 'geoff@deconcept.com', 'sapdocflow@sapdocflow.ru', 'support@sapdocflow.ru', 'info@sapdocflow.ru'}",set()
Долтен,dolten.ru,https://hh.ru/employer/785057,{'info@dolten.ru'},set()
Домашний Сантехник,santehnik-home.ru,https://hh.ru/employer/2305607,"{'support@santehnik-home.ru', 'ek@santehnik-home.ru'}",set()
Домдадом,roomble.com,https://hh.ru/employer/810187,{'info@roomble.com'},set()
Доминант Телеком,www.dominant-telecom.ru,https://hh.ru/employer/1146671,set(),set()
Дом.Контроль,domcontrol.mobi,https://hh.ru/employer/3217430,set(),set()
ДОМОНАП,domonap.ru,https://hh.ru/employer/2982469,{'info@domonap.ru'},set()
Донттеллпапа,www.donttellpapa.ru,https://hh.ru/employer/2044068,set(),set()
