title,url,hhref,email,phone
Кредо-Диалог,www.credo-dialogue.com,https://jobs.tut.by/employer/412458,{'market@credo-dialogue.com'},set()
КредоСофт,mod.us,https://jobs.tut.by/employer/2135998,set(),set()
КРИОС ГРУПП,krios.by,https://jobs.tut.by/employer/845317,{'nekit-1989@mail.ru'},set()
Круталевич А.В.,bigtrip.by,https://jobs.tut.by/employer/2703794,{'info@bigtrip.by'},set()
Крутиков А.С.,000andfff.co,https://jobs.tut.by/employer/2395302,set(),set()
КСОРЕКС-СЕРВИС,www.xorex.by,https://jobs.tut.by/employer/776249,{'xs@xorex.by'},set()
Куб груп,www.cube.by,https://jobs.tut.by/employer/1031629,set(),set()
Кудрин В. А.,geniussoft.by,https://jobs.tut.by/employer/2887569,set(),set()
Кузьма С. А.,www.useresponse.com,https://jobs.tut.by/employer/2078895,{'support@useresponse.com'},set()
Кулевский А.В.,www.fortima.biz,https://jobs.tut.by/employer/2830278,set(),set()
Кул Хэдс Диджитал,www.coolheads.by,https://jobs.tut.by/employer/1440418,set(),set()
Кульбицкий Д. Г.,aspabel.com,https://jobs.tut.by/employer/2693748,set(),set()
Купертино,kupertinohr.clan.su,https://jobs.tut.by/employer/2510813,{'kupertinohr@gmail.com'},set()
Курьянович Е. В.,staronka.by,https://jobs.tut.by/employer/2101050,"{'sales@staronka.by', 'hello@staronka.by', 'team@fyva.pro', 'help@staronka.by'}",set()
Кэпсилон Софтвер Бел,capsilon.com,https://jobs.tut.by/employer/2500157,set(),set()
Лаборатории Инвенто,www.invento.by,https://jobs.tut.by/employer/1947593,"{'contact@software2life.com', 'info@invento-labs.com'}",set()
Лаборатория Владимира Козловского,kozlovskilab.by,https://jobs.tut.by/employer/2489498,set(),set()
Лаборатория изобретений,labinvent.com,https://jobs.tut.by/employer/1800339,set(),set()
Лаборатория перспективных разработок,lab42.pro,https://jobs.tut.by/employer/2042400,"{'moscow@lab42.pro', 'email@lab42.pro'}",set()
Лайт Вел Организейшн,www.lwo.by,https://jobs.tut.by/employer/766172,"{'contact@lwo.by', 'lavrinovich_o@lwo.by'}",set()
Лайтпоинт,lightpoint.by,https://jobs.tut.by/employer/1599884,{'contact@lightpoint.by'},set()
Лаки Дэй,blacklight.by,https://jobs.tut.by/employer/2633428,set(),set()
"ЛанСофт, Частное предприятие",lanit.ru,https://jobs.tut.by/employer/925325,"{'dvsbs-info@lanit.ru', 'info@artezio.ru', 'info@lanit-sib.ru', 'landocs@lanit.ru', 'dzm@lanit.ru', 'pos@lanit.ru', 'info@di-house.ru', 'kz@lanit.ru', 'info@cleverdata.ru', 'contact@lanit-tercom.com', 'pressa@lanit.ru', 'sales@onlanta.ru', 'drpo@lanit.ru', 'quorus@quorus.ru', 'IT@lanit.ru', 'lanit@lanit.ru', 'micom@micom.net.ru', 'info@zozowfm.com', 'bankomat@lanit.ru', 'info@norbit.ru', 'info@omnichannel.ru', 'dtg@dtg.technology', 'compliance@lanit.ru', 'bpm@lanit.ru', 'info@ics.perm.ru', 'academy@academy.ru', 'solutions@lanit.ru', 'dks@lanit.ru', 'dds@lanit.ru', 'lanitnord@lanit.ru', 'sales@comptek.ru', 'lanit@spb.lanit.ru', 'mail@1-engineer.ru', 'info@lanitdigital.ru', 'cadcam@lanit.ru', 'nn@lanit.ru', 'contact@compvisionsys.com', 'info@in-systems.ru', 'info@mob-edu.ru'}",set()
ЛанцСистем,lanzconsult.com,https://jobs.tut.by/employer/1203371,"{'andreym@lanzconsult.com', 'alexm@lanzconsult.com', 'alexseym@lanzconsult.com', 'info@lanzconsult.com', 'tatyanak@lanzconsult.com', 'elenam@lanzconsult.com'}",set()
Латыш Н. Н.,370.by,https://jobs.tut.by/employer/1881328,set(),set()
