title,url,hhref,email,phone
RSS Ltd.,www.rss.ru,https://hh.ru/employer/2514425,"{'service@rss.ru', 'rabota@rss.ru', 'service@volgograd.rss.ru', 'abota@rss.ru'}",set()
R-Style Softlab (Эр-Стайл Софтлаб),www.softlab.ru,https://hh.ru/employer/2419,"{'denisova@softlab.ru', 'mail@softlab.ru', 'shubin@nsk.softlab.ru', 'events@softlab.ru', 'charahchyan@softlab.ru', 'press@softlab.ru', 'kotalnikova@softlab.ru', 'litvinova@softlab.ru'}",set()
RubaTech,rubatech.ru,https://hh.ru/employer/47464,set(),set()
RUBLEVKA.RU,dtrussia.com,https://hh.ru/employer/1760417,set(),set()
Rubrain,www.rubrain.com,https://hh.ru/employer/1845329,set(),set()
RU-CERT,www.cert.ru,https://hh.ru/employer/2883636,set(),set()
Runexis,runexis.ru,https://hh.ru/employer/130174,{'runexis@runexis.com'},set()
Runge,www.runge.com,https://hh.ru/employer/704750,set(),set()
Runmemo,runmemo.com,https://hh.ru/employer/1050943,set(),set()
RUSBIZ,www.rusbiz.ru,https://hh.ru/employer/3092,{'steve@slayeroffice.com'},set()
RUSMEDIA,www.rm-a.ru,https://hh.ru/employer/1792539,{'info@rm-a.ru'},set()
Rusonyx,www.rusonyx.ru,https://hh.ru/employer/49113,"{'ssl@rusonyx.ru', 'partners@rusonyx.ru', 'managers@rusonyx.ru', 'plesk@rusonyx.ru', 'buh@rusonyx.ru', 'director@rusonyx.ru'}",set()
RUSPATH,ruspath.ru,https://hh.ru/employer/246553,set(),set()
RusPixel,ruspixel.ru,https://hh.ru/employer/1266550,"{'zakaz@rupx.ru', 'Rating@Mail.ru', 'info@rupx.ru', 'finance@rupx.ru'}",set()
RUSSIA DIRECT,www.russiadirect.ru,https://hh.ru/employer/6554,{'reception@russiadirect.ru'},set()
Russian Genius,russiangenius.com,https://hh.ru/employer/1883549,set(),set()
Russian Ventures,rusve.com,https://hh.ru/employer/1432748,{'hello@rusve.com'},set()
RUTM,rutm.ru,https://hh.ru/employer/838844,set(),set()
RVCS,rvcs.su,https://hh.ru/employer/2233160,"{'your-email@your-domain.com', 'feedback@startbootstrap.com'}",set()
RVISION,rvision.tv,https://hh.ru/employer/2652150,set(),set()
S21,www.fsdo.ru,https://hh.ru/employer/630483,"{'info@fsdo.ru', 'logo--fsdo@2x.png'}",set()
S2B Group,www.s2b-group.net,https://hh.ru/employer/2899335,"{'support@s2b-group.net', 'sales@s2b-group.net'}",set()
S4b Group,www.s4b-group.ru,https://hh.ru/employer/44006,set(),set()
SafeTech (СэйфТек),safe-tech.ru,https://hh.ru/employer/2707210,set(),set()
SailPlay,sailplay.com,https://hh.ru/employer/1438734,"{'badactor@sailplay.net', 'sales@sailplay.ru', 'blacklists@sailplay.net', 'sales@sailplay.net', 'support@sailplay.net'}",set()
Salesform.ru,salesfrom.ru,https://hh.ru/employer/1528486,set(),set()
Salon Ultimate,salonultimate.com,https://hh.ru/employer/3178376,set(),set()
Samsung Research Center,www.samsung.com,https://hh.ru/employer/429,set(),set()
