title,url,hhref,email,phone
Авагро Стайл,awagro.by,https://jobs.tut.by/employer/1127484,{'info@awagro.by'},set()
АВЕКТИС,avectis.by,https://jobs.tut.by/employer/944428,{'info@avectis.by'},set()
Авер Медиа,aver.by,https://jobs.tut.by/employer/2534501,{'mail@aver.by'},set()
Аверсон-Софт,www.averson.by,https://jobs.tut.by/employer/804595,{'averson@averson.by'},set()
АвтоглобалБай,autoglobal.by,https://jobs.tut.by/employer/1708200,"{'Rating@Mail.ru', 'info@autoglobal.by'}",set()
Автоклассифайд,av.by,https://jobs.tut.by/employer/2776410,"{'info@av.by', 'about-payment@2x.png', 'google-play-badge@2x.png', 'app-store-badge@2x.png'}",set()
Автолобаз,www.autolobaz.by,https://jobs.tut.by/employer/1374374,set(),set()
АвтоМотоМир,www.rul.by,https://jobs.tut.by/employer/801007,"{'info@dreamcars.by', 'av.lamba@mail.ru', 'auto-rent.by@mail.ru', 'info@rul.by', 'info@blackauto.by', 'SSNL@yandex.ru', 'ssnl@ya.ru', 'zakaz@arent.by', 'sunway.rentalcar@gmail.com'}",set()
Агеенко В.В.,www.fidotrack.com,https://jobs.tut.by/employer/2256221,"{'info@yourbusiness.com', 'info@noblesystems.com'}",set()
Агентство Интернет Технологий,www.agit.by,https://jobs.tut.by/employer/1825185,set(),set()
Агробизнесконсалт,agroconsult.by,https://jobs.tut.by/employer/3316562,set(),set()
Адваворкс,a2works.biz,https://jobs.tut.by/employer/2146593,set(),set()
Адвико Групп,adviko.by,https://jobs.tut.by/employer/912570,{'info@adviko.by'},set()
АДМИН-БАЙ,www.admin.by,https://jobs.tut.by/employer/1651324,{'info@admin.by'},set()
Адформ Бай,site.adform.com,https://jobs.tut.by/employer/1496109,set(),set()
Аетсофт,www.aetsoft.by,https://jobs.tut.by/employer/2860376,"{'e.samedova@aetsoft.by', 'info@predprocessing.ru'}",set()
Азбука Медиа Групп,abcmedia.by,https://jobs.tut.by/employer/1681087,{'info@email.com'},set()
Азбука управления,8ka.by,https://jobs.tut.by/employer/991813,"{'lk@8ka.by', 'info@8ka.by'}",set()
Аиском,aisnovations.com,https://jobs.tut.by/employer/1863804,set(),set()
Аисконверс,aisconverse.com,https://jobs.tut.by/employer/1461453,set(),set()
АйБиБай,ib.by,https://jobs.tut.by/employer/1261183,"{'sales@ib.by', 'koltun@ib.by'}",set()
АйДискаунт,idiscount.by,https://jobs.tut.by/employer/1826259,{'marketing@idiscount.by'},set()
