title,url,hhref,email,phone
RocketRoute Ltd.,rocketroute.com,https://hh.ua/employer/1928313,set(),set()
Rocksmart,rocksmart.com.ua,https://hh.ua/employer/1861877,set(),set()
ROI4CIO,roi4cio.com,https://hh.ua/employer/2359209,set(),set()
Roister,roister.io,https://hh.ua/employer/2725431,set(),set()
Rolling Games,www.rollinggames.com,https://hh.ua/employer/2774019,{'info@rollinggames.com'},set()
Romexsoft,romexsoft.com,https://hh.ua/employer/1675754,{'info@romexsoft.com'},set()
Ronis Web Development,ronis-bt.com,https://hh.ua/employer/1699354,{'info@ronis-bt.com'},set()
Roobykon software,www.roobykon.com,https://hh.ua/employer/2088929,{'contact@roobykon.com'},set()
Room 8 Studio,www.room8studio.com,https://hh.ua/employer/852729,{'bizdev@room8studio.com'},set()
ROOTS-D,www.roots-d.eu,https://hh.ua/employer/2093294,set(),set()
Rossery,rossery.com,https://hh.ua/employer/1882206,{'info@rossery.com'},set()
Rossery Brand agency,Rossery.com,https://hh.ua/employer/2309848,{'info@rossery.com'},set()
Rovex,www.rovex-t.com,https://hh.ua/employer/1117225,"{'sales@rovex-t.com', 'arbs@rovex-t.com', 'recruitment@rovex-t.com', 'support@rovex-t.com'}",set()
Royal Integration,royal.co.ua,https://hh.ua/employer/586553,set(),set()
Royal Lion,www.royallion.pro,https://hh.ua/employer/2247707,set(),set()
Rozdoum,rozdoum.com,https://hh.ua/employer/174881,"{'hr@rozdoum.com', 'quote@rozdoum.com'}",set()
RozumGames,rozumgames.com,https://hh.ua/employer/2480957,set(),set()
RS company,rs.ua,https://hh.ua/employer/898031,set(),set()
RST.ua,rst.ua,https://hh.ua/employer/2053937,{'editor@rst.ua'},set()
R-Style Softlab Kiev,www.softlab.ru,https://hh.ua/employer/21963,"{'litvinova@softlab.ru', 'events@softlab.ru', 'denisova@softlab.ru', 'mail@softlab.ru', 'press@softlab.ru', 'kotalnikova@softlab.ru'}",set()
RTT,www.realtoolstech.com,https://hh.ua/employer/1509302,{'ask@realtoolstech.com'},set()
RubyGarage,rubygarage.org,https://hh.ua/employer/2596469,"{'recruiting@rubygarage.org', 'info@rubygarage.org'}",set()
Runi Inc,runi.co,https://hh.ua/employer/1912901,set(),set()
Running Code,www.running-code.com,https://hh.ua/employer/81318,{'contactrc@running-code.com'},set()
Ruptela Украина,www.ruptela.ru,https://hh.ua/employer/2084251,{'enquiry@ruptela.com'},set()
Rush Team,rush-team.com,https://hh.ua/employer/3156154,{'mailbox@rush-team.com'},set()
