title,url,hhref,email,phone
Uggla,www.uggla.ru,https://hh.ru/employer/1236756,{'info@uggla.ru'},set()
UI Modeling Company,www.uimodeling.ru,https://hh.ru/employer/769778,set(),set()
ULS24,www.uls24.ru,https://hh.ru/employer/1821507,set(),set()
Ultex MR,www.ultexmr.com,https://hh.ru/employer/1725,set(),set()
Ultima BusinessWare,www.ultimatebusinessware.ru,https://hh.ru/employer/613470,set(),set()
UniHotel,www.unihotel.org,https://hh.ru/employer/2045379,set(),set()
Unilead Network,unilead.net,https://hh.ru/employer/1368307,set(),set()
UNINT PRO,www.unintpro.com,https://hh.ru/employer/1687499,{'contact@unintpro.com'},set()
UNIO,unioteam.com,https://hh.ru/employer/3113093,"{'office@unioteam.com', 'support@unioteam.com', 'office@uniodata.com'}",set()
UNIQ systems,www.uniqsystems.ru,https://hh.ru/employer/659735,"{'contact@uniqsystems.ru', 'job@uniqsystems.ru'}",set()
Unisound,unisound.net,https://hh.ru/employer/2904143,"{'iwant@unisound.net', 'jobs@unisound.net', 'go@unisound.net'}",set()
United Nations Development Programme (UNDP Russia),www.undp.ru,https://hh.ru/employer/9554,{'registry.ru@undp.org'},set()
United Traders,unitedtraders.com,https://hh.ru/employer/749276,set(),set()
Unitiki,unitiki.com,https://hh.ru/employer/2458010,"{'info@unitiki.com', 'help@unitiki.com'}",set()
Unit Systems,www.unit-systems.ru,https://hh.ru/employer/2574251,{'info@unit-systems.ru'},set()
UniverseLabs,universelabs.org,https://hh.ru/employer/2564482,{'info@universelabs.org'},set()
Uniwave,uniwave.eu,https://hh.ru/employer/883184,set(),set()
Unnyhog,unnyhog.com,https://hh.ru/employer/2064112,{'support@unnyhog.com'},set()
UPAKOVANO.RU,www.upakovano.ru,https://hh.ru/employer/101190,"{'info@upakovano.ru', 'Rating@Mail.ru', '--Rating@Mail.ru'}",set()
Upriver,www.upriver.ru,https://hh.ru/employer/725929,{'hello@upriver.ru'},set()
URAVO,uravo.com,https://hh.ru/employer/226099,set(),set()
Urban Innovation Group,www.urbaninno.com,https://hh.ru/employer/2623005,{'hello@urbaninno.com'},set()
URSiP,ursip.ru,https://hh.ru/employer/2336572,{'marketing@ursip.ru'},set()
UserFirst,userfirst.ru,https://hh.ru/employer/2245261,"{'info@userfirst.ru', 'logotype@2x.png'}",set()
USETECH,www.usetech.ru,https://hh.ru/employer/681672,{'info@usetech.ru'},set()
USN Group,www.usn.ru,https://hh.ru/employer/4871,"{'a.smirnov@usn.ru', 's.dzekelev@usn.ru', 'a.kapustin@usn.ru', 'regionservice@usn.ru', 'service@usn.ru', 'a.seleznev@usn.ru', 'opt@usn.ru', 'j.estrin@usn.ru', 'v.ezheleva@usn.ru', 'n.nevzorova@usn.ru'}",set()
V2,v2company.ru,https://hh.ru/employer/888411,"{'info@v2company.ru', 'job@v2company.ru'}",set()
Vanilla Life,vanilla-life.ru,https://hh.ru/employer/989582,set(),set()
Vardi,www.vardi.ru,https://hh.ru/employer/601714,set(),set()
