title,url,hhref,email,phone
Механик,mehanik.net,https://jobs.tut.by/employer/1041530,set(),set()
Миалсан,www.vizor.by,https://jobs.tut.by/employer/786243,{'info@vizor.by'},set()
Миденко В.А,yoobaobel.by,https://jobs.tut.by/employer/2123432,set(),set()
Миклаш Е.А,miklash.by,https://jobs.tut.by/employer/2137015,"{'Sales@miklash.by', 'sales@miklash.by'}",set()
Минов Александр,seoteh.by,https://jobs.tut.by/employer/2470625,{'Rating@Mail.ru'},set()
Минти Лаб,mintilab.com,https://jobs.tut.by/employer/1555718,set(),set()
"Миридей, ЧП",www.otzyvy.by,https://jobs.tut.by/employer/950425,"{'info@invitro.by', 'marketing@oknahome.by', '--Rating@Mail.ru'}",set()
Мир информационных технологий,printcity.by,https://jobs.tut.by/employer/891405,{'info@demomarket.com'},set()
Мирончик А.Ю.,rushstudio.by,https://jobs.tut.by/employer/3096203,{'info@rushstudio.by'},set()
МиР станков,mirstankov.by,https://jobs.tut.by/employer/2299513,set(),set()
Мир точности,www.trip2.by,https://jobs.tut.by/employer/1556695,set(),set()
МиСофт НВП,misoft.by,https://jobs.tut.by/employer/1134052,"{'info@misoft.by', 'webmaster@misoft.by', 'hotline@misoft.by'}",set()
МитнГритМи,www.meetngreetme.com,https://jobs.tut.by/employer/2567119,"{'support@meetngreetme.com', 'hello@meetngreetme.com', 'support@meetngreetme.conm'}",set()
Михальченко А.А.,xfuturum.com,https://jobs.tut.by/employer/3438438,{'ceo@company.com'},set()
МобайлМэпс,mapswithme.com,https://jobs.tut.by/employer/1520558,set(),set()
Мобеклс,mobecls.com,https://jobs.tut.by/employer/1169171,{'mailus@mobecls.com'},set()
Мобекс Компани,mobexs.com,https://jobs.tut.by/employer/1108477,{'ask@mobexs.com'},set()
Мобил-2Бел,www.ussd.by,https://jobs.tut.by/employer/1637555,{'al@eyeline.mobi'},set()
Мобильная аналитика,splitmetrics.com,https://jobs.tut.by/employer/2066121,set(),set()
Мобильные Решения Плюс,turi.by,https://jobs.tut.by/employer/952396,{'az@turi.by'},set()
Мобильные системы управления,www.mcsys.by,https://jobs.tut.by/employer/1758884,set(),set()
Мобильный сервис,www.mobiles.by,https://jobs.tut.by/employer/1101136,set(),set()
МОДИС-М,www.modis-m.by,https://jobs.tut.by/employer/887408,set(),set()
