title,url,Телефон:,Email:,Facebook:,LinkedIn:,hhref
Заказ Фоток,,set(),set(),,,https://moikrug.ru/companies/310650230
Ямалтрансстрой,,set(),set(),,,https://moikrug.ru/companies/310667109
Рекламер,,set(),set(),,,https://moikrug.ru/companies/310756068
Bordin&Partners,,set(),set(),,,https://moikrug.ru/companies/310803258
Кино компания INDIANO Pixar,,set(),set(),,,https://moikrug.ru/companies/310873970
КБ ЮНИСТРИМ,,set(),set(),,,https://moikrug.ru/companies/310912549
Пневмомаш,,set(),set(),,,https://moikrug.ru/companies/311083676
Техноцентр,,set(),set(),,,https://moikrug.ru/companies/311129122
Санкт-Петербургский государственный университет кино и телевидения (СПбГУКиТ),,set(),set(),,,https://moikrug.ru/companies/311211212
"Союзпромтех, ООО",ognebarer.ru,+79219429686,sales@ognebarer.ru,,,https://moikrug.ru/companies/ognebarer
Девелопмент Люкс,,set(),set(),,,https://moikrug.ru/companies/311483436
Smart Start,,set(),set(),,,https://moikrug.ru/companies/311752396
Сайт Имидж,,set(),set(),,,https://moikrug.ru/companies/311802583
Artsofte,,set(),set(),,,https://moikrug.ru/companies/artsofte
ASPROM Group,aspromgroup.com,set(),{'in@aspromgroup.com'},,,https://moikrug.ru/companies/aspromgroup
Металлургический завод Петросталь,,set(),set(),,,https://moikrug.ru/companies/312665833
VT iDirect,,set(),set(),,,https://moikrug.ru/companies/312960780
Костромской ювелирный завод ТОПАЗ,topaz-russia.ru,set(),"{'info@paradis.md', 'info@topaz-kostroma.ru', 'sobolev@topaz-kostroma.ru'}",,,https://moikrug.ru/companies/313405719
ИП Албул В.В.,,set(),set(),,,https://moikrug.ru/companies/313936926
CRM-Design,,set(),set(),,,https://moikrug.ru/companies/314042725
ИВС,ивс.рф,set(),"{'support@ics.perm.ru', 'sales@ics.perm.ru', 'ashlykov@ics.perm.ru', 'berezniki-service@ics.perm.ru', 'berezniki@ics.perm.ru', 'info@ics.perm.ru'}",,,https://moikrug.ru/companies/ivsgroup
Эффективные Решения,,set(),set(),,,https://moikrug.ru/companies/314449011
Гипермаркет мебели МАRGO,,set(),set(),,,https://moikrug.ru/companies/314525109
Ловасточка,lovas.ru,set(),"{'support@repum.ru', 'marsel@gilmanov.ru', 'admin@lovas.ru'}",,,https://moikrug.ru/companies/lovas
yourhostel,,set(),set(),,,https://moikrug.ru/companies/315115759
