title,url,Телефон:,Email:,Facebook:,LinkedIn:,hhref
TimeZero,,set(),set(),,,https://moikrug.ru/companies/454255597
Acteon,,set(),set(),,,https://moikrug.ru/companies/454258518
Кузнецкие металлоконструкции,,set(),set(),,,https://moikrug.ru/companies/454330405
Active Technologies,active.by/ru-by/company/job,,resume@active.by,activecloud,,https://moikrug.ru/companies/454660441
VISION,,set(),set(),,,https://moikrug.ru/companies/454712641
ИП Разборов Е.В.,,set(),set(),,,https://moikrug.ru/companies/455084859
Трансэнергострой,,set(),set(),,,https://moikrug.ru/companies/455088312
Гелиймаш,,set(),set(),,,https://moikrug.ru/companies/455182503
TopToo Travel,,set(),set(),,,https://moikrug.ru/companies/455549489
ДатаСофт,,set(),set(),,,https://moikrug.ru/companies/455991924
Цитомед,,set(),set(),,,https://moikrug.ru/companies/456068213
Самарский Государственный Университет,,set(),set(),,,https://moikrug.ru/companies/456247341
WebProfiters,,set(),set(),,,https://moikrug.ru/companies/456352499
Аппарат Общественной палаты Ямало-Ненецкого автономного округа,,set(),set(),,,https://moikrug.ru/companies/456755862
Ростехснаб,,set(),set(),,,https://moikrug.ru/companies/456839396
Центр Гамма-Нож,,set(),set(),,,https://moikrug.ru/companies/457323105
Юг-Авто,,set(),set(),,,https://moikrug.ru/companies/457365326
Алмалыкский горно-металлургический комбинат (Алмалыкский ГМК),,set(),set(),,,https://moikrug.ru/companies/458600796
NEOR,,set(),set(),,,https://moikrug.ru/companies/458626783
RDESIGN дизайн-студия,,set(),set(),,,https://moikrug.ru/companies/458959473
КБ АГРОПРОМКРЕДИТ,,set(),set(),,,https://moikrug.ru/companies/458994714
Кулинарная Студия Clever,,set(),set(),,,https://moikrug.ru/companies/459008676
ОМБ,omb.ru,set(),"{'specialist@OMB.ru', 'zakaz@omb.ru', 'omb@omb.ru', 'claim@omb.ru'}",,,https://moikrug.ru/companies/omb
ТрансГарант,,set(),set(),,,https://moikrug.ru/companies/459062353
"ООО ""Издательский дом РАкурс""",,set(),set(),,,https://moikrug.ru/companies/459312536
