title,url,Телефон:,Email:,Facebook:,LinkedIn:,hhref
Выборгская целлюлоза,,set(),set(),,,https://moikrug.ru/companies/508652695
Группа компаний Экстрим,xrm.ru,,job@xrm.ru,,,https://moikrug.ru/companies/xrm
Казанский государственный технологический университет (КГТУ),,set(),set(),,,https://moikrug.ru/companies/509050103
QArea,,set(),set(),,,https://moikrug.ru/companies/509133674
ЧП Коломийцева А.Ю.,,set(),set(),,,https://moikrug.ru/companies/509241753
Нормдокс,normdocs.ru,set(),{'inform@normdocs.ru'},,,https://moikrug.ru/companies/normdocs
Zang,,set(),set(),,,https://moikrug.ru/companies/509607106
мГРЭЙП,,set(),set(),,,https://moikrug.ru/companies/509637452
Конструкторское бюро химической автоматики (КБХА),,set(),set(),,,https://moikrug.ru/companies/509640373
Казахский национальный технический университет им. К.И. Сатпаева (КазНТУ),,set(),set(),,,https://moikrug.ru/companies/509761348
Санкт-Петербургский государственный университет телекоммуникаций им. проф. М. А. Бонч-Бруевича (СПб ГУТ),,set(),set(),,,https://moikrug.ru/companies/509939036
SkyTech Personal,,set(),set(),,,https://moikrug.ru/companies/510239406
Baker & McKenzie,,set(),set(),,,https://moikrug.ru/companies/510242327
Казахстан Темир Жолы,,set(),set(),,,https://moikrug.ru/companies/510408900
Министерство Финансов Республики Бурятия,,set(),set(),,,https://moikrug.ru/companies/510826755
Fozzy Group,,set(),set(),,,https://moikrug.ru/companies/510913247
Институт математического моделирования (ИММ РАН),,set(),set(),,,https://moikrug.ru/companies/511318849
Коршуновский горно-обогатительный комбинат,,set(),set(),,,https://moikrug.ru/companies/512381335
TELEGRAPH,,set(),set(),,,https://moikrug.ru/companies/512491195
GOODZONE,,set(),set(),,,https://moikrug.ru/companies/512647337
Бестрон,,set(),set(),,,https://moikrug.ru/companies/512671350
Мосстройресурс,,set(),set(),,,https://moikrug.ru/companies/512784585
МПКМ,mpkm.org,+78452683008,sales@mpkm.org,mpkm64,,https://moikrug.ru/companies/mpkm
Балтийский институт психологии,,set(),set(),,,https://moikrug.ru/companies/512930637
Электрофф-Инжиниринг,,set(),set(),,,https://moikrug.ru/companies/512994975
